"Block.Group.ID","Average.Block.Group.Score","Population","Population.3.Mile","Households.3.Mile","Percent.Kids.under.5","Percent.Kids.under.5.3.Mile","Percent.Kids.5.to.9","Percent.Kids.5.to.9.3 Mile","Average.Age","Household.income.under.40K.3Mile","Household.income.40K.to.50K.3.Mile","Household.income.50K.to.60K.3.Mile","Household.income.60K.to.75K.3.Mile","Household.income.75K.to.100K.3.Mile","Household.income.100:.125K.3.Mile","Household.income.125K.to.150K.3.Mile","Household.income.150K.to.200K.3.Mile","Household.income.200K+.3Mile","Score.Predict"
"530539400012",NA,1161,34102,13607,0.02,0.057,0.055,0.059,52.2,0.192,0.065,0.057,0.086,0.145,0.108,0.101,0.119,0.127,"0.5"
"530330100022",NA,1729,166024,78459,0.073,0.041,0.029,0.038,30.5,0.313,0.064,0.059,0.084,0.105,0.09,0.075,0.082,0.128,"0.375"
"530530714092",NA,1084,55152,19092,0.035,0.064,0.087,0.075,38.8,0.261,0.071,0.106,0.124,0.184,0.083,0.079,0.061,0.03,"0.5"
"530330258041",NA,1474,112455,43089,0.049,0.066,0.109,0.065,36.4,0.222,0.073,0.083,0.115,0.146,0.121,0.073,0.098,0.069,"0.5"
"530670105203",NA,584,64096,27607,0,0.049,0.038,0.049,57.8,0.325,0.088,0.079,0.097,0.142,0.101,0.068,0.051,0.049,"0.5"
"530330228013",NA,1278,129924,55041,0.067,0.061,0.038,0.058,48.3,0.164,0.043,0.04,0.071,0.114,0.123,0.089,0.134,0.221,"0.5"
"530330203001",NA,1499,71458,28997,0.045,0.059,0.039,0.054,39.8,0.253,0.062,0.053,0.087,0.143,0.115,0.081,0.108,0.098,"0.5"
"530330086003",NA,1317,208259,110717,0,0.035,0.014,0.03,30.5,0.258,0.059,0.058,0.078,0.115,0.096,0.081,0.096,0.159,"0.5"
"530530703152",NA,2613,49184,17712,0.13,0.08,0.099,0.075,33.3,0.227,0.082,0.092,0.112,0.121,0.111,0.083,0.093,0.078,"0.5"
"530330026001",NA,1134,230634,97033,0.09,0.05,0.062,0.047,39.7,0.241,0.065,0.061,0.084,0.112,0.096,0.074,0.105,0.161,"0.75"
"530330116001",NA,1667,104391,44971,0.091,0.066,0.092,0.064,41.1,0.231,0.07,0.066,0.089,0.116,0.109,0.081,0.112,0.127,"0.5"
"530530605002",NA,973,90027,38612,0.079,0.053,0.101,0.055,43.2,0.327,0.087,0.072,0.099,0.132,0.095,0.064,0.07,0.056,"0.5"
"530330070003",NA,1811,248225,131512,0.014,0.035,0.03,0.026,33,0.239,0.059,0.062,0.081,0.116,0.099,0.082,0.099,0.163,"0.5"
"530330276001",NA,1580,99146,37774,0.113,0.068,0.076,0.071,31.7,0.311,0.091,0.081,0.096,0.125,0.089,0.075,0.067,0.065,"0.5"
"530330291023",NA,1140,95896,34702,0.019,0.068,0.083,0.075,40.5,0.318,0.089,0.084,0.131,0.126,0.09,0.061,0.057,0.045,"0.5"
"530530715052",NA,1016,75875,27102,0.062,0.063,0.05,0.069,37.4,0.326,0.104,0.107,0.122,0.154,0.075,0.047,0.046,0.018,"0.5"
"530330219031",NA,1931,108941,43947,0.028,0.065,0.049,0.061,38.6,0.154,0.049,0.052,0.076,0.126,0.118,0.107,0.134,0.183,"0.5"
"530330060001",NA,1796,305959,154440,0.037,0.037,0.013,0.029,37,0.234,0.059,0.061,0.083,0.119,0.098,0.082,0.098,0.166,"0.5"
"530530620001",NA,821,90067,34433,0.144,0.059,0.06,0.066,37.4,0.377,0.095,0.086,0.109,0.135,0.093,0.04,0.04,0.025,"0.5"
"530530723122",NA,1485,111438,44082,0.074,0.074,0.054,0.062,30,0.348,0.097,0.101,0.114,0.132,0.08,0.053,0.039,0.036,"0.5"
"530330228021",NA,1829,101303,41158,0.071,0.069,0.059,0.067,30.6,0.15,0.038,0.043,0.071,0.111,0.117,0.105,0.146,0.218,"0.5"
"530530714091",NA,1384,55348,19128,0.104,0.066,0.084,0.071,32.3,0.265,0.071,0.107,0.125,0.184,0.081,0.077,0.062,0.028,"0.5"
"530330294062",NA,3077,104222,34051,0.093,0.068,0.046,0.068,36.7,0.241,0.072,0.076,0.111,0.138,0.113,0.086,0.089,0.074,"0.5"
"530530734071",NA,1044,57735,22292,0.039,0.058,0.05,0.052,35.6,0.246,0.086,0.089,0.117,0.144,0.117,0.06,0.09,0.052,"0.5"
"530530609053",NA,1298,90546,37934,0.129,0.063,0.055,0.06,30.8,0.283,0.081,0.078,0.099,0.141,0.103,0.068,0.071,0.077,"0.5"
"530330289023",NA,1415,87715,31797,0.029,0.063,0.033,0.073,37.9,0.301,0.092,0.089,0.122,0.129,0.097,0.061,0.06,0.05,"0.5"
"530530608001",NA,827,91112,39950,0.011,0.054,0.117,0.055,42.2,0.329,0.087,0.072,0.1,0.129,0.097,0.062,0.067,0.057,"0.5"
"530530634003",NA,952,113609,40236,0,0.074,0.089,0.071,42.6,0.367,0.111,0.111,0.118,0.13,0.078,0.036,0.03,0.018,"0.25"
"530330109002",NA,443,157007,62279,0,0.061,0,0.062,48.5,0.284,0.075,0.071,0.093,0.118,0.095,0.076,0.093,0.094,"0.5"
"530330059001",NA,2236,245383,119315,0.054,0.044,0,0.035,24.7,0.192,0.058,0.059,0.083,0.122,0.107,0.09,0.111,0.178,"0.75"
"530330205004",NA,953,117342,49057,0.093,0.058,0.04,0.049,43.7,0.266,0.073,0.069,0.084,0.142,0.103,0.071,0.099,0.093,"0.5"
"530330106004",NA,1222,99088,43789,0.079,0.064,0.047,0.064,40.1,0.224,0.069,0.063,0.092,0.115,0.109,0.08,0.115,0.133,"0.5"
"530330116006",NA,1034,96632,42014,0.044,0.065,0.082,0.063,48.1,0.225,0.07,0.062,0.091,0.114,0.109,0.082,0.115,0.132,"0.5"
"530530723131",NA,1918,113595,45835,0.038,0.072,0.08,0.06,42.4,0.342,0.104,0.096,0.111,0.133,0.083,0.053,0.039,0.038,"0.5"
"530330107022",NA,1740,112036,48332,0.062,0.063,0.091,0.065,26.7,0.234,0.07,0.067,0.089,0.116,0.108,0.079,0.112,0.125,"0.75"
"530330031005",NA,1428,116997,53146,0.096,0.059,0.067,0.047,39.8,0.169,0.061,0.053,0.099,0.126,0.114,0.094,0.108,0.175,"0.5"
"530330081001",NA,2069,220482,118218,0.013,0.035,0.004,0.03,39.2,0.244,0.058,0.063,0.08,0.116,0.097,0.08,0.1,0.163,"0.25"
"530330322132",NA,1265,56160,19840,0.048,0.072,0.096,0.087,42.1,0.097,0.03,0.034,0.049,0.104,0.094,0.109,0.146,0.337,"0.5"
"530330098004",NA,1550,79718,35826,0.024,0.06,0.064,0.059,45.2,0.196,0.066,0.061,0.09,0.114,0.112,0.082,0.127,0.153,"0.5"
"530330316042",NA,984,44430,15265,0.058,0.07,0.15,0.101,35.4,0.133,0.033,0.043,0.089,0.174,0.145,0.12,0.147,0.116,"0.5"
"530330008001",NA,1248,149737,63058,0.038,0.058,0.058,0.053,49.1,0.238,0.066,0.063,0.078,0.122,0.095,0.072,0.108,0.158,"0.5"
"530330220031",NA,990,107428,43135,0.04,0.065,0.059,0.06,48.7,0.167,0.055,0.057,0.08,0.13,0.12,0.105,0.127,0.158,"0.5"
"530330270003",NA,1389,114904,42680,0.057,0.067,0.088,0.07,37.8,0.317,0.096,0.077,0.095,0.13,0.09,0.077,0.065,0.054,"0.5"
"530330319033",NA,963,45402,16286,0.064,0.062,0.071,0.075,40.6,0.127,0.056,0.068,0.09,0.123,0.139,0.095,0.145,0.156,"0.5"
"530530714064",NA,2098,66778,22396,0.103,0.07,0.082,0.08,33.4,0.235,0.07,0.102,0.129,0.188,0.093,0.088,0.058,0.035,"0.5"
"530330323171",NA,1722,50413,17089,0.031,0.064,0.136,0.087,37.8,0.077,0.028,0.03,0.041,0.066,0.107,0.106,0.169,0.378,"0.5"
"530330071002",NA,2909,244023,128773,0.03,0.036,0.003,0.027,31.3,0.237,0.059,0.062,0.082,0.117,0.098,0.084,0.101,0.161,"0.75"
"530670124202",NA,1534,5796,1871,0.032,0.129,0.061,0.094,47.2,0.216,0.136,0.06,0.149,0.175,0.103,0.062,0.045,0.054,"0.5"
"530330323132",NA,1225,88344,34460,0.063,0.067,0.069,0.078,40.6,0.138,0.034,0.037,0.069,0.095,0.122,0.104,0.148,0.252,"0.5"
"530530617004",NA,1121,125085,48985,0.032,0.061,0.044,0.065,32.1,0.356,0.1,0.086,0.104,0.132,0.094,0.05,0.048,0.029,"0.5"
"530330250063",NA,1831,45846,16726,0.064,0.063,0.045,0.063,42.6,0.124,0.036,0.034,0.076,0.101,0.105,0.082,0.161,0.28,"0.5"
"530330220033",NA,1132,104645,41981,0.081,0.065,0.046,0.06,38.6,0.165,0.054,0.061,0.082,0.133,0.118,0.105,0.127,0.157,"0.5"
"530330296021",NA,1152,82279,27934,0.05,0.075,0.052,0.077,47.9,0.287,0.086,0.085,0.103,0.15,0.101,0.074,0.064,0.049,"0.5"
"530330117002",NA,1824,130160,46354,0.013,0.063,0.022,0.065,40.8,0.316,0.078,0.081,0.086,0.127,0.095,0.068,0.075,0.075,"0.5"
"530330013003",NA,1681,232234,102641,0.008,0.055,0.048,0.046,32.7,0.233,0.061,0.06,0.089,0.119,0.103,0.081,0.105,0.148,"0.5"
"530670124201",NA,1674,13449,4933,0.052,0.054,0.038,0.069,47.6,0.175,0.077,0.11,0.093,0.167,0.111,0.111,0.093,0.062,"0.5"
"530530702031",NA,4254,35029,11704,0.127,0.075,0.099,0.082,33.1,0.138,0.067,0.063,0.111,0.166,0.182,0.111,0.093,0.069,"0.5"
"530330320071",NA,1055,33272,11984,0.017,0.057,0.114,0.075,40.7,0.12,0.042,0.056,0.085,0.171,0.152,0.113,0.133,0.129,"0.5"
"530330305012",NA,974,71847,25506,0.032,0.073,0.069,0.076,52,0.284,0.077,0.096,0.118,0.151,0.09,0.078,0.065,0.04,"0.5"
"530330320112",NA,2091,48683,16599,0.062,0.068,0.121,0.098,37.3,0.126,0.04,0.049,0.086,0.174,0.145,0.117,0.145,0.119,"0.5"
"530530628021",NA,2116,126779,49572,0.12,0.077,0.071,0.065,27.6,0.361,0.106,0.105,0.109,0.132,0.081,0.046,0.032,0.027,"0.25"
"530530609051",NA,1798,98279,41171,0.072,0.064,0.041,0.06,42.9,0.294,0.085,0.078,0.1,0.14,0.101,0.063,0.069,0.07,"0.5"
"530330298011",NA,2215,98290,35130,0.129,0.064,0.167,0.076,27.6,0.294,0.081,0.09,0.126,0.127,0.1,0.071,0.064,0.047,"0.5"
"530530610011",NA,1388,91362,37970,0.055,0.064,0.103,0.058,35.2,0.291,0.083,0.08,0.104,0.145,0.102,0.063,0.067,0.066,"0.5"
"530330322072",NA,1068,65295,22798,0.042,0.061,0.07,0.079,39.3,0.086,0.031,0.028,0.05,0.088,0.104,0.109,0.16,0.345,"0.5"
"530330300032",NA,1435,92252,33061,0.027,0.061,0.054,0.075,45.7,0.286,0.073,0.085,0.121,0.132,0.098,0.08,0.067,0.058,"0.5"
"530330051001",NA,1294,299093,138819,0.054,0.047,0.048,0.04,36.8,0.195,0.057,0.059,0.086,0.123,0.106,0.086,0.109,0.179,"0.75"
"530330296015",NA,1505,105080,34617,0.071,0.076,0.146,0.073,31.3,0.268,0.075,0.076,0.108,0.135,0.106,0.085,0.08,0.065,"0.5"
"530530721061",NA,992,101011,39786,0.127,0.074,0.04,0.059,39,0.334,0.096,0.102,0.114,0.133,0.081,0.06,0.044,0.035,"0.5"
"530330061002",NA,1232,300891,148120,0.018,0.037,0.017,0.033,39.3,0.235,0.055,0.06,0.077,0.115,0.098,0.082,0.1,0.178,"0.5"
"530330119005",NA,1022,119018,41869,0.023,0.064,0,0.063,48.5,0.308,0.081,0.084,0.091,0.128,0.104,0.06,0.071,0.073,"0.5"
"530670103002",NA,932,69473,29803,0.043,0.049,0.068,0.054,47.8,0.321,0.096,0.091,0.099,0.133,0.101,0.068,0.054,0.037,"0.5"
"530330047004",NA,2927,201201,94690,0.05,0.053,0.029,0.043,36.3,0.171,0.062,0.061,0.091,0.125,0.107,0.092,0.111,0.18,"0.5"
"530530712091",NA,2103,69918,26329,0.066,0.06,0.028,0.057,48.9,0.249,0.089,0.069,0.128,0.134,0.117,0.075,0.082,0.058,"0.5"
"530530610023",NA,1792,98569,40426,0.073,0.064,0.018,0.058,40.7,0.298,0.084,0.078,0.102,0.145,0.1,0.064,0.064,0.065,"0.5"
"530330072003",NA,2172,237485,126237,0,0.035,0.015,0.028,32.5,0.238,0.058,0.061,0.081,0.116,0.097,0.083,0.101,0.165,"0.5"
"530330001003",NA,1579,142075,60151,0.009,0.06,0.068,0.049,42.2,0.249,0.069,0.067,0.081,0.127,0.101,0.071,0.104,0.132,"0.5"
"530530730062",NA,1547,3763,1361,0.097,0.062,0.039,0.069,40,0.267,0.104,0.093,0.092,0.166,0.115,0.071,0.026,0.066,"0.5"
"530670114203",NA,1790,67942,26112,0.027,0.067,0.057,0.066,40.5,0.253,0.09,0.089,0.134,0.173,0.105,0.071,0.055,0.03,"0.5"
"530330327031",NA,1632,17823,6023,0.088,0.09,0.071,0.091,37.5,0.076,0.038,0.03,0.047,0.122,0.115,0.124,0.216,0.232,"0.5"
"530539400046",NA,1650,66354,23573,0.071,0.067,0.04,0.069,40.3,0.299,0.086,0.101,0.101,0.153,0.106,0.053,0.063,0.038,"0.5"
"530330321021",NA,1139,9162,3375,0.091,0.057,0.032,0.078,48.7,0.113,0.03,0.057,0.085,0.135,0.117,0.131,0.145,0.188,"0.5"
"530530609031",NA,837,65463,27629,0.023,0.055,0.088,0.057,36.6,0.262,0.076,0.062,0.1,0.143,0.11,0.073,0.086,0.087,"0.5"
"530530614001",NA,975,93091,38716,0.024,0.053,0.104,0.06,28.2,0.345,0.094,0.077,0.102,0.134,0.091,0.054,0.06,0.043,"0.5"
"530330249022",NA,1628,74827,27361,0.059,0.056,0.078,0.061,43.8,0.139,0.046,0.041,0.076,0.103,0.101,0.088,0.146,0.26,"0.5"
"530530717031",NA,2169,126406,47210,0.123,0.079,0.033,0.071,30.8,0.403,0.113,0.103,0.112,0.12,0.073,0.033,0.027,0.014,"0.5"
"530330303052",NA,2373,86456,31798,0.055,0.064,0.067,0.065,43.5,0.248,0.08,0.081,0.108,0.141,0.108,0.085,0.081,0.067,"0.5"
"530330323201",NA,1380,30897,11672,0.083,0.07,0.059,0.061,45.6,0.15,0.059,0.046,0.074,0.121,0.139,0.076,0.142,0.195,"0.5"
"530530606003",NA,795,92663,39579,0.038,0.053,0,0.057,26.1,0.343,0.087,0.067,0.099,0.134,0.091,0.061,0.068,0.05,"0.75"
"530330264001",NA,1025,136245,48312,0.019,0.063,0.159,0.068,40.3,0.333,0.084,0.084,0.09,0.132,0.091,0.07,0.066,0.049,"0.5"
"530330288024",NA,2323,76349,28244,0.093,0.064,0.102,0.067,30.3,0.28,0.096,0.088,0.107,0.136,0.107,0.065,0.065,0.055,"0.5"
"530330312042",NA,1250,28329,9793,0.012,0.055,0.043,0.064,41,0.166,0.08,0.082,0.088,0.153,0.128,0.088,0.122,0.091,"0.5"
"530330044002",NA,1938,244239,104563,0.012,0.05,0.014,0.044,30.2,0.21,0.06,0.058,0.082,0.115,0.099,0.082,0.109,0.185,"0.375"
"530330039001",NA,2006,172337,70358,0.059,0.05,0.079,0.048,39.9,0.25,0.06,0.056,0.072,0.11,0.088,0.073,0.107,0.184,"0.5"
"530670124121",NA,2852,16298,5366,0.127,0.091,0.079,0.086,27.2,0.288,0.1,0.11,0.119,0.165,0.083,0.046,0.068,0.022,"0.5"
"530330036003",NA,1519,263274,113810,0.025,0.051,0.157,0.045,40.4,0.208,0.058,0.058,0.085,0.118,0.103,0.084,0.109,0.178,"0.75"
"530330274002",NA,975,108318,39240,0.054,0.072,0.033,0.065,44.3,0.329,0.103,0.088,0.096,0.125,0.087,0.065,0.059,0.047,"0.5"
"530330214001",NA,1011,101771,41063,0.102,0.065,0.073,0.056,37.6,0.213,0.068,0.069,0.087,0.146,0.11,0.083,0.108,0.117,"0.5"
"530330116005",NA,1023,91775,38531,0,0.069,0.029,0.066,45.5,0.247,0.07,0.068,0.088,0.119,0.106,0.08,0.105,0.117,"0.5"
"530530718081",NA,1808,123395,46491,0.15,0.076,0.076,0.071,25,0.388,0.115,0.103,0.114,0.122,0.076,0.037,0.029,0.016,"0.5"
"530330078004",NA,1109,199629,103436,0.059,0.034,0.077,0.028,36.3,0.26,0.055,0.057,0.075,0.109,0.093,0.078,0.101,0.172,"0.75"
"530670124113",NA,2768,12945,4268,0.043,0.094,0.076,0.092,34.7,0.296,0.104,0.094,0.125,0.176,0.076,0.04,0.072,0.016,"0.5"
"530330051003",NA,1198,322684,158911,0.055,0.043,0.038,0.035,35,0.215,0.057,0.058,0.081,0.121,0.103,0.086,0.105,0.176,"0.5"
"530330032007",NA,1206,143159,65356,0.061,0.058,0.021,0.045,44.2,0.161,0.059,0.056,0.099,0.123,0.113,0.096,0.112,0.182,"0.5"
"530330286005",NA,1172,66453,24375,0.048,0.066,0.031,0.067,46.5,0.284,0.099,0.084,0.1,0.129,0.09,0.076,0.067,0.07,"0.5"
"530330284024",NA,1583,92433,33462,0.147,0.071,0.093,0.063,30.2,0.284,0.106,0.079,0.106,0.135,0.097,0.072,0.063,0.059,"0.5"
"530330278002",NA,891,44733,17147,0.019,0.065,0.037,0.063,55,0.272,0.099,0.078,0.099,0.121,0.088,0.085,0.074,0.084,"0.5"
"530330221014",NA,679,105426,42409,0.05,0.063,0.063,0.057,51.2,0.195,0.065,0.059,0.076,0.133,0.11,0.09,0.125,0.147,"0.5"
"530330213003",NA,1096,130466,54722,0.05,0.06,0.059,0.051,44.7,0.263,0.077,0.072,0.083,0.135,0.099,0.076,0.098,0.098,"0.5"
"530670114104",NA,2794,84059,32479,0.094,0.067,0.049,0.068,35.2,0.268,0.089,0.096,0.125,0.165,0.107,0.068,0.054,0.028,"0.5"
"530330304042",NA,1569,58718,20440,0.11,0.071,0.045,0.065,39,0.222,0.081,0.077,0.127,0.148,0.112,0.09,0.082,0.061,"0.5"
"530330323075",NA,922,35870,12363,0.07,0.067,0.043,0.066,39.4,0.097,0.043,0.035,0.054,0.098,0.128,0.063,0.146,0.336,"0.5"
"530330224004",NA,1558,88251,36568,0.026,0.062,0.022,0.055,35.2,0.161,0.045,0.052,0.069,0.121,0.105,0.106,0.127,0.215,"0.5"
"530330046001",NA,1153,266811,115502,0.022,0.051,0.059,0.044,34.9,0.224,0.062,0.057,0.086,0.119,0.101,0.083,0.106,0.162,"0.375"
"530330279005",NA,1229,63060,23134,0.098,0.064,0.11,0.066,39.7,0.274,0.091,0.079,0.097,0.138,0.091,0.084,0.072,0.074,"0.5"
"530330255001",NA,1960,108118,41499,0.045,0.063,0.092,0.065,32.1,0.219,0.067,0.074,0.107,0.142,0.12,0.07,0.098,0.103,"0.75"
"530330321033",NA,1677,42705,17104,0.113,0.065,0.023,0.061,29.5,0.167,0.042,0.054,0.077,0.123,0.106,0.097,0.118,0.215,"0.5"
"530530731083",NA,2387,64217,20291,0.127,0.08,0.105,0.088,32,0.181,0.073,0.086,0.119,0.186,0.142,0.091,0.077,0.046,"0.5"
"530530703102",NA,729,39740,13353,0.012,0.076,0.066,0.082,38.6,0.135,0.071,0.076,0.106,0.162,0.173,0.102,0.102,0.074,"0.5"
"530530604002",NA,669,85428,37577,0.033,0.052,0.081,0.055,45,0.322,0.085,0.069,0.099,0.132,0.1,0.063,0.071,0.059,"0.5"
"530330229022",NA,982,89928,33567,0.035,0.066,0.069,0.075,46.3,0.146,0.039,0.036,0.071,0.108,0.115,0.09,0.142,0.253,"0.5"
"530530703135",NA,1361,35473,12817,0.017,0.063,0.05,0.074,48.7,0.18,0.067,0.082,0.092,0.144,0.131,0.082,0.107,0.115,"0.5"
"530330082002",NA,1381,220137,117688,0.038,0.036,0,0.031,31.1,0.243,0.058,0.06,0.079,0.116,0.097,0.081,0.098,0.168,"0.5"
"530670127204",NA,1561,6553,2239,0.101,0.091,0.089,0.088,26.2,0.286,0.075,0.088,0.148,0.213,0.068,0.03,0.078,0.014,"0.5"
"530330256012",NA,1853,106770,41304,0.07,0.066,0.057,0.064,38.2,0.225,0.071,0.077,0.112,0.148,0.124,0.067,0.093,0.083,"0.5"
"530530723094",NA,1266,74128,30822,0.069,0.068,0.054,0.056,27.9,0.307,0.092,0.087,0.094,0.146,0.089,0.06,0.058,0.067,"0.5"
"530330110022",NA,2541,107231,39423,0.059,0.06,0.151,0.062,23.7,0.313,0.072,0.072,0.085,0.118,0.091,0.075,0.084,0.09,"0.5"
"530330300052",NA,1415,98164,35180,0.035,0.067,0.035,0.074,46,0.279,0.074,0.091,0.127,0.132,0.089,0.087,0.064,0.058,"0.5"
"530530703112",NA,1562,31254,10474,0.042,0.068,0.085,0.077,32.2,0.152,0.074,0.069,0.108,0.162,0.17,0.109,0.097,0.059,"0.5"
"530330303131",NA,1173,98852,35620,0.015,0.067,0.046,0.07,50.6,0.267,0.08,0.084,0.124,0.143,0.099,0.079,0.07,0.053,"0.5"
"530330246011",NA,1722,76194,29358,0.044,0.047,0.068,0.062,47.8,0.144,0.045,0.042,0.069,0.118,0.113,0.086,0.126,0.258,"0.5"
"530330301004",NA,853,96788,35464,0.052,0.066,0,0.07,51.7,0.275,0.08,0.093,0.123,0.138,0.101,0.077,0.061,0.05,"0.5"
"530330225002",NA,1774,107390,43490,0.042,0.068,0.095,0.056,41.2,0.151,0.047,0.051,0.068,0.122,0.116,0.109,0.136,0.201,"0.5"
"530330294054",NA,866,103297,34239,0.103,0.068,0.076,0.067,36.3,0.233,0.074,0.078,0.119,0.139,0.114,0.083,0.089,0.07,"0.5"
"530330264005",NA,1236,143907,51933,0.095,0.065,0.112,0.068,32.4,0.32,0.085,0.077,0.089,0.133,0.093,0.076,0.069,0.057,"0.5"
"530330046003",NA,1004,284829,128319,0.062,0.049,0.136,0.042,37.6,0.2,0.059,0.058,0.087,0.12,0.106,0.086,0.107,0.176,"0.75"
"530330311001",NA,1740,56653,20498,0.032,0.066,0.125,0.077,27,0.283,0.078,0.097,0.115,0.146,0.084,0.077,0.072,0.049,"0.5"
"530330302011",NA,1154,95215,34601,0.032,0.067,0.088,0.069,36.1,0.277,0.083,0.088,0.115,0.136,0.106,0.076,0.068,0.051,"0.5"
"530330323191",NA,900,37648,14629,0.06,0.065,0.019,0.071,39.2,0.173,0.056,0.058,0.083,0.128,0.134,0.091,0.128,0.149,"0.5"
"530330103004",NA,1624,111595,41323,0.039,0.056,0.022,0.062,39,0.288,0.068,0.063,0.08,0.113,0.089,0.078,0.092,0.128,"0.5"
"530330303111",NA,1353,86127,31201,0.067,0.068,0.058,0.065,37.9,0.239,0.082,0.081,0.111,0.147,0.109,0.084,0.081,0.065,"0.5"
"530530609032",NA,1200,80910,34458,0.053,0.056,0.043,0.057,49.1,0.277,0.081,0.065,0.1,0.139,0.107,0.072,0.078,0.08,"0.5"
"530530714094",NA,948,55152,19092,0.195,0.064,0.078,0.075,31.3,0.261,0.071,0.106,0.124,0.184,0.083,0.079,0.061,0.03,"0.5"
"530330316031",NA,1813,26430,8759,0.124,0.076,0.119,0.117,30.1,0.15,0.03,0.032,0.097,0.162,0.133,0.133,0.148,0.115,"0.5"
"530530620004",NA,1495,103964,40506,0.116,0.058,0.078,0.068,38.5,0.379,0.097,0.09,0.11,0.13,0.09,0.041,0.039,0.024,"0.25"
"530330054004",NA,1885,317228,154936,0.037,0.044,0.027,0.034,29.7,0.212,0.059,0.059,0.081,0.12,0.104,0.088,0.107,0.171,"0.5"
"530530731171",NA,1477,14669,5138,0.07,0.054,0.04,0.061,50.9,0.211,0.113,0.072,0.103,0.17,0.117,0.082,0.088,0.045,"0.5"
"530330220063",NA,1333,97810,40271,0.006,0.065,0.04,0.055,46.6,0.159,0.052,0.053,0.074,0.128,0.114,0.105,0.131,0.183,"0.5"
"530330101002",NA,1224,115620,43670,0.08,0.056,0.041,0.059,32.3,0.28,0.065,0.057,0.078,0.114,0.091,0.078,0.093,0.146,"0.5"
"530330098001",NA,1163,82168,40519,0.035,0.054,0.04,0.048,39.5,0.24,0.059,0.057,0.083,0.104,0.099,0.081,0.114,0.163,"0.5"
"530330079001",NA,1077,211174,110722,0.032,0.033,0.004,0.029,31.2,0.249,0.056,0.059,0.077,0.116,0.096,0.082,0.098,0.168,"0.5"
"530530720004",NA,919,37125,12648,0.104,0.111,0.034,0.095,31.4,0.385,0.111,0.091,0.107,0.128,0.071,0.046,0.028,0.033,"0.5"
"530330323152",NA,1719,13319,4645,0.056,0.06,0.083,0.092,48.2,0.094,0.026,0.041,0.029,0.084,0.087,0.082,0.14,0.416,"0.5"
"530530607004",NA,1036,109126,47495,0.179,0.054,0,0.056,24.7,0.351,0.092,0.073,0.101,0.127,0.091,0.056,0.06,0.049,"0.75"
"530530719012",NA,1005,81321,32085,0.096,0.08,0.015,0.069,40.6,0.41,0.11,0.1,0.109,0.114,0.064,0.043,0.027,0.022,"0.5"
"530530702073",NA,1543,6383,2582,0.076,0.068,0.102,0.06,37.9,0.249,0.075,0.072,0.124,0.125,0.135,0.082,0.119,0.02,"0.5"
"530330217005",NA,2028,83271,32689,0.06,0.065,0.049,0.063,39.8,0.161,0.06,0.057,0.079,0.127,0.111,0.107,0.144,0.152,"0.5"
"530330247023",NA,1852,93799,35541,0.018,0.052,0.115,0.062,44.6,0.164,0.052,0.052,0.087,0.124,0.112,0.079,0.111,0.22,"0.5"
"530539400111",NA,1492,58622,21757,0.059,0.059,0.044,0.057,44,0.207,0.09,0.068,0.105,0.15,0.125,0.087,0.094,0.075,"0.5"
"530330217004",NA,1681,76115,29953,0.095,0.066,0.08,0.066,36.4,0.162,0.059,0.057,0.081,0.132,0.106,0.108,0.141,0.154,"0.5"
"530330251012",NA,1288,88196,33742,0.134,0.061,0.015,0.067,33.9,0.193,0.06,0.065,0.094,0.138,0.122,0.075,0.112,0.141,"0.5"
"530670122121",NA,1580,48839,20777,0.033,0.055,0.034,0.057,51,0.328,0.089,0.092,0.109,0.13,0.086,0.073,0.058,0.036,"0.5"
"530539400101",NA,2229,58422,22689,0.086,0.061,0.075,0.062,29.7,0.25,0.084,0.087,0.12,0.157,0.111,0.059,0.082,0.05,"0.5"
"530330215003",NA,1447,91861,37131,0.05,0.065,0.048,0.057,55.2,0.217,0.067,0.069,0.088,0.148,0.103,0.082,0.107,0.119,"0.5"
"530330010001",NA,1033,172858,73886,0.102,0.055,0.076,0.049,33.8,0.248,0.066,0.061,0.08,0.122,0.098,0.071,0.106,0.148,"0.75"
"530330279006",NA,1680,72091,26583,0.032,0.067,0.112,0.068,45.1,0.295,0.088,0.081,0.091,0.133,0.089,0.077,0.072,0.073,"0.5"
"530330072001",NA,6108,247544,129930,0.011,0.035,0.027,0.028,31.7,0.243,0.058,0.061,0.081,0.117,0.096,0.082,0.098,0.165,"0.75"
"530330105004",NA,2873,88299,39933,0.044,0.06,0.006,0.06,30.4,0.217,0.068,0.063,0.089,0.114,0.11,0.079,0.118,0.142,"0.25"
"530530723082",NA,1609,76581,30337,0.048,0.073,0.042,0.054,45.2,0.295,0.088,0.106,0.117,0.138,0.09,0.065,0.052,0.051,"0.5"
"530530734081",NA,1916,58980,22974,0.043,0.061,0.064,0.058,40.1,0.255,0.085,0.09,0.121,0.145,0.109,0.06,0.083,0.051,"0.5"
"530330306001",NA,1311,67407,23972,0.114,0.073,0.053,0.078,40,0.299,0.082,0.093,0.112,0.143,0.094,0.064,0.068,0.045,"0.5"
"530330252003",NA,1441,101717,39455,0.016,0.062,0.074,0.062,38,0.199,0.062,0.067,0.102,0.141,0.122,0.071,0.108,0.128,"0.5"
