"Block.Group.ID","Average.Block.Group.Score","Population","Population..3.Miles","Households..3.Miles","Kids.under.5","Kids.under.5..3.Miles","Kids.5.to.9","Kids.5.to.9..3.Miles","Average.Age","Household.income.under.40K..3.Mile","Household.income.40K.to.50K..3.Mile","Household.income.50K.to.60K..3.Mile","Household.income.60K.to.75K..3.Mile","Household.income.75K.to.100K..3.Mile","Household.income.100K.to.125K..3.Mile","Household.income.125K.to.150K..3.Mile","Household.income.150K.to.200K..3.Mile","Household.income.200K...3.Mile","Predicted.Score"
530330210002,NA,1243,149810,64866,0.075,0.057,0.04,0.045,52.4,0.272,0.071,0.069,0.091,0.14,0.102,0.068,0.095,0.093,3.96462362199465
530330210003,NA,1372,145082,63021,0.072,0.057,0.033,0.045,39.5,0.278,0.071,0.069,0.091,0.138,0.101,0.068,0.091,0.092,4.01149793709842
530330210004,NA,926,128932,55347,0.054,0.058,0.045,0.046,42.6,0.287,0.074,0.07,0.085,0.14,0.101,0.064,0.09,0.089,4.00072218561933
530330210005,NA,1390,130981,56003,0.059,0.058,0,0.048,35.6,0.285,0.073,0.071,0.083,0.14,0.101,0.064,0.09,0.092,4.01404492033988
530330211001,NA,1453,134222,57171,0.048,0.058,0.098,0.049,42.2,0.275,0.072,0.069,0.082,0.141,0.103,0.066,0.095,0.097,3.76102928613503
530330211002,NA,1676,144307,61929,0.061,0.058,0.026,0.047,38.3,0.273,0.073,0.07,0.085,0.14,0.098,0.068,0.094,0.099,3.99332269715742
530330211003,NA,1356,148603,63579,0.113,0.058,0.033,0.049,41.1,0.266,0.072,0.069,0.084,0.135,0.1,0.068,0.096,0.109,4.27699214764386
530330213001,NA,1576,123942,50894,0.019,0.062,0.042,0.055,48.5,0.241,0.072,0.068,0.082,0.135,0.105,0.081,0.105,0.11,3.94987396204164
530330213002,NA,1375,134697,56567,0.068,0.06,0.041,0.051,37.7,0.259,0.072,0.071,0.084,0.134,0.101,0.075,0.1,0.104,4.06837748651762
530330213003,NA,1096,130466,54722,0.05,0.06,0.059,0.051,44.7,0.263,0.077,0.072,0.083,0.135,0.099,0.076,0.098,0.098,3.97179033978368
530330214001,NA,1011,101771,41063,0.102,0.065,0.073,0.056,37.6,0.213,0.068,0.069,0.087,0.146,0.11,0.083,0.108,0.117,4.51096476765501
530330214002,NA,1725,117327,48431,0.052,0.061,0.041,0.053,47.4,0.246,0.075,0.069,0.085,0.142,0.104,0.079,0.103,0.097,3.97393311172722
530330214003,NA,1328,105468,43635,0.049,0.06,0.105,0.052,42.8,0.256,0.071,0.07,0.085,0.142,0.107,0.077,0.103,0.09,3.97571247787441
530330215001,NA,1203,74475,29819,0.057,0.067,0.151,0.058,39.3,0.227,0.064,0.064,0.079,0.157,0.112,0.083,0.107,0.106,4.48874318479512
530330215002,NA,919,79374,31531,0.077,0.066,0.02,0.061,43.1,0.208,0.062,0.06,0.078,0.148,0.108,0.087,0.119,0.131,4.21528296273594
530330215003,NA,1447,91861,37131,0.05,0.065,0.048,0.057,55.2,0.217,0.067,0.069,0.088,0.148,0.103,0.082,0.107,0.119,3.97405105031076
530330215004,NA,1042,65770,26479,0.048,0.068,0.121,0.061,45.3,0.222,0.068,0.06,0.077,0.148,0.104,0.084,0.115,0.121,4.39737416826403
530330216001,NA,1517,60032,23722,0.096,0.067,0.049,0.064,38.9,0.191,0.062,0.056,0.082,0.143,0.107,0.094,0.129,0.137,4.50906294362838
530330216002,NA,1160,83832,33831,0.047,0.065,0.055,0.062,36.8,0.212,0.062,0.063,0.08,0.136,0.103,0.092,0.119,0.133,4.27584815902554
530330216003,NA,1223,65522,26291,0.028,0.064,0.052,0.063,41.8,0.197,0.061,0.055,0.081,0.14,0.098,0.098,0.126,0.144,3.98830609278695
530330216004,NA,1138,72082,29020,0.056,0.065,0.045,0.062,46.6,0.205,0.063,0.061,0.078,0.141,0.1,0.091,0.12,0.14,4.04058637569523
530330217001,NA,1261,63369,25256,0.071,0.065,0.012,0.066,31.3,0.193,0.058,0.055,0.081,0.134,0.097,0.103,0.134,0.146,4.50462571087878
530330217002,NA,2170,64740,25362,0.095,0.071,0.047,0.068,35.6,0.162,0.059,0.057,0.085,0.124,0.106,0.113,0.15,0.143,4.49842555464484
530330217003,NA,1515,61479,24162,0.09,0.065,0.104,0.07,36.8,0.165,0.058,0.057,0.083,0.14,0.101,0.11,0.136,0.149,4.51068330852655
530330217004,NA,1681,76115,29953,0.095,0.066,0.08,0.066,36.4,0.162,0.059,0.057,0.081,0.132,0.106,0.108,0.141,0.154,4.51065451272365
530330217005,NA,2028,83271,32689,0.06,0.065,0.049,0.063,39.8,0.161,0.06,0.057,0.079,0.127,0.111,0.107,0.144,0.152,4.01579737421434
530330218021,NA,2194,53135,21504,0.116,0.066,0.088,0.065,34.6,0.194,0.061,0.062,0.09,0.13,0.116,0.086,0.131,0.13,4.51206776421435
530330218022,NA,2322,69827,27326,0.031,0.069,0.055,0.067,32,0.177,0.057,0.059,0.088,0.13,0.123,0.095,0.138,0.134,3.75460347078362
530330218023,NA,1302,45828,18358,0.078,0.062,0.095,0.065,40.3,0.184,0.065,0.061,0.093,0.129,0.125,0.087,0.126,0.131,4.51044107777494
530330218031,NA,1851,62143,24603,0.079,0.067,0.096,0.067,36.4,0.176,0.059,0.059,0.087,0.124,0.108,0.113,0.141,0.132,4.50723037618894
530330218032,NA,1094,75553,29886,0.018,0.067,0.018,0.064,47.7,0.175,0.062,0.058,0.084,0.122,0.115,0.109,0.14,0.134,3.98321476110761
530330218033,NA,1219,89938,35690,0.036,0.067,0.075,0.063,39.8,0.17,0.061,0.059,0.083,0.128,0.115,0.105,0.141,0.138,3.94208909497841
530330218034,NA,779,63671,25313,0.08,0.068,0.067,0.067,46.7,0.173,0.06,0.058,0.086,0.124,0.109,0.111,0.145,0.133,4.43604777272075
530330218041,NA,1681,63516,25417,0.076,0.066,0.104,0.066,40,0.184,0.061,0.062,0.093,0.124,0.116,0.098,0.14,0.123,4.49761525088935
530330218042,NA,2130,79503,31377,0.044,0.068,0.059,0.064,29.4,0.178,0.061,0.059,0.086,0.126,0.118,0.102,0.141,0.128,4.19705447415198
530330218043,NA,1322,65800,26178,0.059,0.067,0.054,0.065,40.7,0.183,0.06,0.059,0.091,0.128,0.111,0.106,0.136,0.125,4.20773826631628
530330219031,NA,1931,108941,43947,0.028,0.065,0.049,0.061,38.6,0.154,0.049,0.052,0.076,0.126,0.118,0.107,0.134,0.183,3.69266761450425
530330219032,NA,945,103912,41434,0.061,0.068,0.038,0.06,35.8,0.156,0.052,0.055,0.08,0.128,0.123,0.103,0.13,0.172,4.21665362521473
530330219033,NA,756,106150,42515,0.056,0.066,0.024,0.061,43.2,0.166,0.055,0.057,0.08,0.129,0.124,0.105,0.132,0.151,4.01513155261795
530330219034,NA,573,103205,41420,0.079,0.066,0,0.062,44.6,0.167,0.055,0.057,0.08,0.13,0.124,0.102,0.133,0.153,4.05392943775638
530330219035,NA,2199,105000,42301,0.118,0.067,0.119,0.059,32.8,0.161,0.051,0.058,0.079,0.128,0.118,0.103,0.129,0.173,4.51127485501601
530330219041,NA,1746,97941,38899,0.093,0.066,0.045,0.062,36.8,0.149,0.053,0.051,0.076,0.127,0.127,0.099,0.139,0.179,4.44293144914776
530330219042,NA,800,108832,43046,0.089,0.067,0.066,0.061,37.1,0.153,0.05,0.052,0.077,0.128,0.126,0.105,0.132,0.177,4.50543795362062
530330219043,NA,1136,100665,40004,0.034,0.066,0.008,0.063,44.5,0.159,0.053,0.053,0.077,0.131,0.126,0.099,0.138,0.164,3.98825043171158
530330219044,NA,1325,104664,41417,0.095,0.066,0.058,0.063,37.2,0.156,0.052,0.053,0.079,0.128,0.128,0.1,0.133,0.171,4.49431919203233
530330219051,NA,1890,89367,35433,0.056,0.069,0.134,0.065,35.7,0.178,0.058,0.06,0.087,0.127,0.123,0.1,0.14,0.127,4.15420570702099
530330219052,NA,1216,108960,43548,0.044,0.067,0.038,0.062,51.8,0.167,0.056,0.058,0.081,0.132,0.123,0.101,0.132,0.15,3.97738746832128
530330219053,NA,1648,87987,34661,0.112,0.068,0.041,0.065,31.6,0.172,0.059,0.059,0.084,0.125,0.122,0.097,0.137,0.144,4.51195866497505
530330219054,NA,920,102598,41085,0.059,0.065,0.078,0.062,33.7,0.167,0.057,0.059,0.085,0.132,0.126,0.099,0.133,0.143,4.49246227671253
530330219061,NA,1923,82413,32190,0.051,0.067,0.05,0.067,41.8,0.166,0.059,0.055,0.081,0.127,0.127,0.097,0.137,0.15,3.95136250103925
530330219062,NA,976,95966,38074,0.046,0.067,0.066,0.064,42.1,0.157,0.056,0.055,0.081,0.133,0.126,0.099,0.137,0.156,3.99819348222529
530330219063,NA,1651,98144,39061,0.085,0.066,0.086,0.063,31.1,0.162,0.055,0.057,0.084,0.132,0.124,0.101,0.133,0.151,4.5095551664492
530330220011,NA,1102,109561,44044,0.094,0.066,0.078,0.062,37.9,0.172,0.056,0.059,0.083,0.13,0.12,0.099,0.13,0.151,4.50549239793762
530330220012,NA,2768,101575,40865,0.036,0.068,0.044,0.063,51,0.176,0.06,0.059,0.082,0.132,0.121,0.101,0.137,0.133,3.83425063628998
530330220013,NA,1682,101429,40962,0.018,0.068,0.111,0.061,35.8,0.18,0.06,0.06,0.084,0.133,0.121,0.098,0.136,0.129,3.0943442213057
530330220031,NA,990,107428,43135,0.04,0.065,0.059,0.06,48.7,0.167,0.055,0.057,0.08,0.13,0.12,0.105,0.127,0.158,3.94281060516268
530330220032,NA,1192,102067,40972,0.034,0.066,0.058,0.059,31.6,0.164,0.052,0.058,0.078,0.129,0.116,0.104,0.126,0.174,4.1065012877423
530330220033,NA,1132,104645,41981,0.081,0.065,0.046,0.06,38.6,0.165,0.054,0.061,0.082,0.133,0.118,0.105,0.127,0.157,4.33301804245725
530330220034,NA,775,106796,43179,0.102,0.065,0.071,0.06,36.3,0.171,0.056,0.061,0.082,0.133,0.119,0.103,0.126,0.149,4.51125467571755
530330220035,NA,980,103710,41652,0.059,0.065,0.092,0.059,31.7,0.164,0.052,0.058,0.081,0.129,0.116,0.105,0.125,0.17,4.50378512879825
530330220051,NA,2251,99708,40260,0.06,0.067,0.101,0.059,31.5,0.154,0.051,0.056,0.077,0.132,0.115,0.104,0.129,0.183,3.96804657994636
530330220052,NA,1284,106297,43109,0.076,0.068,0.072,0.058,35.7,0.154,0.05,0.05,0.073,0.125,0.117,0.109,0.135,0.188,4.46587286340947
530330220053,NA,1429,102071,41329,0.069,0.067,0.069,0.059,34.4,0.155,0.05,0.053,0.075,0.125,0.117,0.106,0.132,0.187,4.42938189396773
530330220061,NA,1247,104158,42459,0.04,0.068,0.004,0.058,54.1,0.156,0.049,0.049,0.071,0.126,0.117,0.105,0.135,0.192,3.99008603911326
530330220062,NA,1327,99890,41047,0.129,0.065,0.044,0.056,35.8,0.16,0.052,0.053,0.074,0.127,0.115,0.105,0.131,0.183,4.51209386920556
530330220063,NA,1333,97810,40271,0.006,0.065,0.04,0.055,46.6,0.159,0.052,0.053,0.074,0.128,0.114,0.105,0.131,0.183,3.88927951910012
530330221011,NA,1646,95304,38710,0.058,0.062,0.086,0.062,36,0.187,0.061,0.062,0.074,0.136,0.108,0.1,0.127,0.146,4.41008878204331
530330221012,NA,872,111795,45120,0.067,0.064,0.044,0.056,48.3,0.211,0.062,0.066,0.079,0.134,0.105,0.084,0.117,0.143,4.00254232665745
530330221013,NA,1650,109102,44519,0.087,0.063,0.065,0.06,38.4,0.187,0.064,0.059,0.082,0.132,0.109,0.094,0.127,0.146,4.4184507035521
530330221014,NA,679,105426,42409,0.05,0.063,0.063,0.057,51.2,0.195,0.065,0.059,0.076,0.133,0.11,0.09,0.125,0.147,3.97862707295685
530330221021,NA,2645,104841,42259,0.083,0.066,0.093,0.06,40.4,0.169,0.06,0.058,0.081,0.135,0.115,0.102,0.135,0.145,3.69911776416317
530330221022,NA,927,108416,43810,0.113,0.065,0.047,0.062,39,0.184,0.059,0.06,0.078,0.132,0.109,0.098,0.133,0.147,4.50990295926815
530330221023,NA,1111,97308,38871,0.059,0.066,0.107,0.065,36.9,0.175,0.061,0.061,0.078,0.133,0.113,0.103,0.134,0.143,4.49065936647973
530330221024,NA,1780,105710,42451,0.063,0.063,0.077,0.059,36.4,0.165,0.059,0.058,0.079,0.134,0.117,0.1,0.134,0.154,4.16048688705904
530330222011,NA,981,101571,41175,0.081,0.061,0.048,0.059,38.2,0.174,0.058,0.057,0.079,0.13,0.116,0.096,0.132,0.16,4.47754610185346
530330222012,NA,887,99680,40383,0.057,0.062,0.064,0.059,41.9,0.171,0.054,0.054,0.079,0.128,0.115,0.101,0.13,0.169,4.1393534347919
530330222013,NA,1546,103933,42997,0.1,0.061,0.049,0.057,34.8,0.192,0.059,0.065,0.079,0.132,0.111,0.088,0.12,0.155,4.50757723071825
530330222014,NA,1016,111326,45735,0.11,0.061,0,0.058,38.7,0.192,0.061,0.064,0.08,0.134,0.107,0.09,0.123,0.15,4.44372657369814
530330222021,NA,1394,100990,40410,0.09,0.064,0.052,0.06,37.6,0.17,0.057,0.059,0.081,0.13,0.119,0.101,0.13,0.152,4.4710018634827
530330222022,NA,1806,101735,41541,0.097,0.065,0.054,0.058,32.7,0.161,0.056,0.055,0.076,0.128,0.116,0.105,0.13,0.174,4.50816964149316
530330222023,NA,1243,96230,38356,0.077,0.066,0.034,0.061,46.4,0.166,0.052,0.058,0.079,0.128,0.116,0.102,0.132,0.168,4.04298936067255
530330222024,NA,1131,100088,40182,0.018,0.065,0.011,0.059,36.4,0.162,0.052,0.057,0.077,0.127,0.117,0.106,0.13,0.171,3.98020421950384
530330222025,NA,1935,98086,40382,0.074,0.065,0.014,0.056,33.7,0.161,0.053,0.053,0.075,0.125,0.115,0.106,0.131,0.181,4.16299224278815
530330222031,NA,1822,101020,41286,0.098,0.063,0.101,0.056,35.8,0.156,0.055,0.052,0.072,0.123,0.114,0.1,0.132,0.197,4.50858029872995
530330222032,NA,2067,107295,44149,0.042,0.061,0.033,0.057,41.5,0.173,0.058,0.058,0.074,0.124,0.109,0.096,0.126,0.182,3.93377473265152
530330222033,NA,1029,102805,42269,0,0.063,0.047,0.057,47.8,0.151,0.051,0.051,0.069,0.118,0.109,0.103,0.133,0.215,3.85821685389615
530330223001,NA,1446,112070,46531,0.029,0.062,0.059,0.055,56.5,0.2,0.068,0.065,0.08,0.123,0.105,0.087,0.118,0.155,3.93844403743214
530330223002,NA,1333,108224,44437,0.077,0.061,0.035,0.061,45.2,0.169,0.053,0.053,0.069,0.113,0.103,0.094,0.128,0.218,4.03856432640789
530330224001,NA,1919,101550,41759,0.01,0.068,0.049,0.055,36,0.159,0.05,0.05,0.07,0.124,0.118,0.107,0.135,0.186,3.5418777034806
530330224002,NA,1398,97731,40113,0.084,0.067,0.084,0.054,38.7,0.157,0.051,0.05,0.071,0.12,0.115,0.111,0.135,0.189,4.48895574127699
530330224003,NA,1552,90546,37358,0.075,0.063,0.065,0.055,37.9,0.156,0.048,0.053,0.069,0.121,0.11,0.105,0.129,0.209,4.42563542637305
530330224004,NA,1558,88251,36568,0.026,0.062,0.022,0.055,35.2,0.161,0.045,0.052,0.069,0.121,0.105,0.106,0.127,0.215,3.94578173207447
530330224005,NA,1111,86088,35994,0.023,0.059,0.102,0.055,42.6,0.156,0.052,0.053,0.066,0.114,0.108,0.099,0.124,0.228,3.41592520298782
530330224006,NA,1073,95998,39700,0.034,0.063,0.034,0.055,45.2,0.155,0.049,0.053,0.067,0.117,0.11,0.105,0.13,0.215,3.96699071108403
530330225001,NA,1865,103911,43521,0.142,0.066,0.059,0.056,37.7,0.159,0.042,0.046,0.071,0.123,0.114,0.106,0.134,0.205,4.51230287158612
530330225002,NA,1774,107390,43490,0.042,0.068,0.095,0.056,41.2,0.151,0.047,0.051,0.068,0.122,0.116,0.109,0.136,0.201,3.20850182291192
530330225003,NA,1277,90785,38037,0.046,0.063,0.036,0.055,38.2,0.16,0.043,0.046,0.072,0.118,0.106,0.105,0.121,0.227,3.99804861236536
530330225004,NA,1501,87441,35989,0.055,0.063,0.009,0.055,55,0.152,0.044,0.05,0.072,0.114,0.1,0.097,0.123,0.25,3.98941181980242
530330225005,NA,1997,91897,38071,0.047,0.063,0.047,0.056,40,0.155,0.043,0.049,0.069,0.12,0.105,0.103,0.127,0.229,3.79522937242753
530330226031,NA,746,115565,47836,0.028,0.064,0.02,0.058,57.1,0.153,0.047,0.051,0.072,0.124,0.124,0.103,0.136,0.189,3.98029587061656
530330226032,NA,795,117794,48614,0.04,0.065,0.112,0.061,44.2,0.154,0.048,0.051,0.07,0.122,0.123,0.101,0.137,0.193,3.37508208934518
530330226033,NA,1309,115411,47580,0.061,0.065,0.046,0.059,32.3,0.154,0.048,0.05,0.069,0.121,0.122,0.105,0.14,0.193,4.29693421912017
530330226034,NA,2158,112628,46398,0.148,0.066,0.047,0.056,32.3,0.157,0.046,0.048,0.068,0.123,0.119,0.106,0.136,0.197,4.51247360453388
530330226035,NA,1165,110089,45732,0.062,0.067,0,0.057,40.3,0.156,0.045,0.047,0.071,0.122,0.117,0.106,0.134,0.203,4.02178376830865
530330226041,NA,1986,111791,46363,0.087,0.067,0.047,0.061,35.8,0.153,0.039,0.045,0.073,0.118,0.116,0.106,0.135,0.215,4.16764746278565
530330226042,NA,1235,97301,41401,0.049,0.064,0.053,0.056,40.1,0.156,0.039,0.046,0.075,0.121,0.116,0.106,0.132,0.208,3.91075965903038
530330226043,NA,1848,103605,43486,0.043,0.064,0.054,0.059,34.5,0.157,0.04,0.045,0.072,0.113,0.118,0.103,0.134,0.217,3.62099377315454
530330226051,NA,2146,117600,48097,0.05,0.065,0.041,0.063,35.4,0.152,0.047,0.05,0.068,0.122,0.123,0.104,0.138,0.196,3.81328433285811
530330226052,NA,2080,109261,44801,0.077,0.068,0.089,0.064,34.3,0.153,0.039,0.045,0.072,0.115,0.115,0.105,0.137,0.219,3.90205127064759
530330226053,NA,2121,104900,43134,0.038,0.068,0.112,0.066,29.3,0.155,0.039,0.043,0.072,0.112,0.118,0.099,0.14,0.221,3.2127925610978
530330226061,NA,1374,106574,43856,0.063,0.068,0.048,0.065,35.6,0.152,0.037,0.044,0.072,0.11,0.117,0.103,0.143,0.223,4.05718369587706
530330226062,NA,1759,112991,46618,0.03,0.067,0.081,0.063,33.6,0.152,0.037,0.041,0.072,0.115,0.116,0.103,0.143,0.221,3.07826898498807
530330226063,NA,1524,107339,44795,0.038,0.066,0.047,0.064,39.5,0.161,0.039,0.045,0.072,0.113,0.117,0.101,0.137,0.215,3.78599767827385
530330226064,NA,1430,110884,45845,0.078,0.068,0.034,0.064,43.5,0.153,0.039,0.045,0.072,0.112,0.117,0.101,0.143,0.219,4.04180823911203
530330227011,NA,1724,77285,31497,0.034,0.062,0.062,0.053,39.1,0.149,0.042,0.045,0.069,0.1,0.101,0.097,0.124,0.273,3.58423960233581
530330227012,NA,1591,89442,38904,0.109,0.057,0.016,0.047,39.1,0.15,0.042,0.043,0.069,0.102,0.106,0.091,0.123,0.273,4.47843590534632
530330227021,NA,1124,94940,38927,0.088,0.061,0.063,0.055,40.4,0.154,0.04,0.046,0.071,0.108,0.104,0.1,0.126,0.251,4.4783127746605
530330227022,NA,1754,99771,43209,0.04,0.061,0.04,0.051,21.5,0.154,0.038,0.038,0.066,0.105,0.114,0.094,0.132,0.259,4.45227929843166
530330227023,NA,1304,93660,40447,0.095,0.058,0.045,0.05,45.3,0.147,0.039,0.042,0.066,0.101,0.111,0.094,0.127,0.273,4.27280205109264
530330227031,NA,1329,110346,47250,0.094,0.063,0.062,0.054,37.5,0.158,0.036,0.039,0.068,0.11,0.119,0.096,0.131,0.242,4.4750199598282
530330227032,NA,1028,97281,40855,0.122,0.064,0.073,0.058,39.1,0.158,0.036,0.045,0.07,0.109,0.113,0.102,0.134,0.234,4.51172190933553
530330228011,NA,2586,119408,48839,0.135,0.066,0.043,0.065,30.9,0.159,0.04,0.038,0.074,0.117,0.121,0.096,0.141,0.213,4.51186986146328
530330228012,NA,3844,125745,51902,0.069,0.062,0.053,0.061,32.2,0.165,0.04,0.041,0.076,0.117,0.124,0.09,0.135,0.212,3.05173488462254
530330228013,NA,1278,129924,55041,0.067,0.061,0.038,0.058,48.3,0.164,0.043,0.04,0.071,0.114,0.123,0.089,0.134,0.221,3.96155297051488
530330228014,NA,1525,116832,47678,0.048,0.061,0.028,0.061,39.8,0.162,0.045,0.046,0.073,0.113,0.12,0.083,0.132,0.227,3.94401709417996
530330228021,NA,1829,101303,41158,0.071,0.069,0.059,0.067,30.6,0.15,0.038,0.043,0.071,0.111,0.117,0.105,0.146,0.218,4.3539478933246
530330228022,NA,1837,110109,44103,0.053,0.067,0.066,0.07,37.8,0.157,0.039,0.039,0.075,0.116,0.118,0.101,0.141,0.214,3.45731727005771
530330228023,NA,1674,111465,44896,0.053,0.069,0.091,0.069,38.9,0.155,0.042,0.041,0.074,0.114,0.116,0.098,0.143,0.217,3.24838771357832
530330228031,NA,753,108253,43398,0.068,0.065,0.09,0.067,30.4,0.162,0.039,0.038,0.076,0.118,0.125,0.093,0.138,0.21,4.50634153953748
530330228032,NA,2878,104799,41334,0.064,0.066,0.114,0.072,36.1,0.158,0.037,0.04,0.074,0.118,0.126,0.093,0.138,0.215,3.01088863346842
530330228033,NA,2452,106678,41816,0.098,0.064,0.1,0.069,31.3,0.163,0.046,0.043,0.079,0.116,0.122,0.082,0.137,0.212,4.48988544274421
530330229011,NA,1619,100406,39004,0.072,0.065,0.056,0.071,48,0.159,0.043,0.041,0.076,0.115,0.125,0.082,0.138,0.22,3.9175495681166
530330229012,NA,1373,104520,41111,0.051,0.063,0.053,0.072,43.1,0.164,0.04,0.04,0.077,0.114,0.128,0.083,0.137,0.216,3.82389560788936
530330229021,NA,2062,96661,37439,0.094,0.064,0.096,0.073,41.6,0.158,0.041,0.039,0.075,0.116,0.124,0.085,0.137,0.224,4.1010390720161
530330229022,NA,982,89928,33567,0.035,0.066,0.069,0.075,46.3,0.146,0.039,0.036,0.071,0.108,0.115,0.09,0.142,0.253,3.66087779507053
530330229023,NA,891,97391,38637,0.015,0.064,0.147,0.072,42.1,0.161,0.036,0.041,0.076,0.12,0.123,0.092,0.136,0.214,2.99686070447023
530330229024,NA,1585,89178,34314,0.043,0.063,0.071,0.075,34.8,0.151,0.036,0.037,0.07,0.107,0.114,0.094,0.141,0.249,3.54630038036504
530330229025,NA,1053,93534,35116,0.071,0.066,0.099,0.073,38.5,0.148,0.041,0.04,0.074,0.111,0.118,0.085,0.141,0.241,4.47101750516217
530330230001,NA,1653,84972,31393,0.016,0.065,0.087,0.072,45.3,0.146,0.043,0.044,0.073,0.109,0.116,0.083,0.135,0.253,3.10746887534815
530330230002,NA,1197,89784,33857,0.047,0.064,0.041,0.069,44.8,0.158,0.043,0.045,0.073,0.111,0.12,0.08,0.133,0.238,3.95039795267439
530330230003,NA,1646,98195,37862,0.049,0.065,0.054,0.071,36.7,0.159,0.047,0.047,0.077,0.118,0.12,0.083,0.134,0.215,3.87512750740412
530330230004,NA,1222,88966,33210,0.007,0.065,0.081,0.07,44.3,0.145,0.042,0.043,0.074,0.111,0.118,0.083,0.137,0.249,3.20931657911104
530330231001,NA,1106,90301,34303,0.055,0.064,0.108,0.069,40.5,0.165,0.044,0.045,0.075,0.113,0.12,0.076,0.129,0.234,4.1286802928583
530330231002,NA,1563,88946,34035,0.116,0.065,0.04,0.068,35.2,0.164,0.047,0.047,0.076,0.113,0.122,0.074,0.129,0.229,4.51134275504645
530330231003,NA,1474,89869,33117,0,0.06,0.058,0.067,46.8,0.152,0.045,0.043,0.071,0.114,0.114,0.081,0.139,0.241,3.43232506282968
530330232011,NA,1299,106281,43624,0.008,0.06,0.041,0.059,33.9,0.168,0.047,0.047,0.077,0.117,0.119,0.08,0.129,0.217,3.73525729870489
530330232012,NA,2606,107968,44448,0.064,0.061,0.09,0.06,33.7,0.167,0.047,0.048,0.074,0.114,0.122,0.08,0.129,0.22,3.24744248777924
530330232013,NA,2734,107542,43961,0.064,0.061,0.069,0.061,30.6,0.164,0.048,0.047,0.076,0.115,0.119,0.079,0.128,0.223,3.44531916196591
530330232021,NA,2168,91448,35823,0.088,0.065,0.108,0.066,33.9,0.171,0.047,0.049,0.078,0.116,0.121,0.076,0.127,0.215,4.48729255360057
530330232022,NA,1351,96490,36847,0.034,0.063,0.04,0.068,37.1,0.163,0.047,0.046,0.076,0.112,0.121,0.077,0.131,0.227,3.90968725422299
530330232023,NA,1205,88757,33987,0.056,0.065,0.094,0.07,33.5,0.167,0.048,0.047,0.075,0.115,0.12,0.077,0.129,0.222,4.48982067647859
530330233001,NA,2044,93450,35401,0.091,0.061,0.154,0.064,39.7,0.165,0.052,0.049,0.076,0.118,0.113,0.074,0.141,0.213,4.46716311584397
530330233002,NA,1200,95814,36407,0.149,0.061,0.013,0.064,35.8,0.167,0.051,0.05,0.078,0.114,0.114,0.073,0.14,0.213,4.51228844110873
530330233003,NA,1858,103359,41299,0.05,0.06,0.05,0.06,47,0.169,0.051,0.051,0.079,0.116,0.116,0.075,0.131,0.211,3.87186372989174
530330233004,NA,1619,91453,35028,0.045,0.062,0.028,0.065,40.9,0.17,0.051,0.05,0.078,0.117,0.115,0.076,0.136,0.207,3.96664145583898
530330234011,NA,1109,97624,37360,0.111,0.058,0.069,0.062,39.2,0.16,0.054,0.049,0.075,0.122,0.107,0.077,0.134,0.222,4.511173496891
530330234012,NA,1517,106305,42271,0.053,0.056,0.057,0.057,41,0.165,0.049,0.045,0.071,0.118,0.113,0.08,0.132,0.227,3.87589792260268
530330234013,NA,1354,97371,36510,0.095,0.059,0.06,0.062,35.5,0.16,0.053,0.048,0.074,0.114,0.109,0.081,0.135,0.225,4.51008902341619
530330234031,NA,1553,70005,25509,0.025,0.054,0.086,0.061,41.7,0.141,0.048,0.045,0.075,0.102,0.112,0.082,0.136,0.26,3.30400660658978
530330234032,NA,1382,94826,34838,0.067,0.058,0.052,0.063,39.2,0.156,0.05,0.044,0.074,0.116,0.109,0.081,0.138,0.233,4.28280997797168
530330234033,NA,1322,86427,31546,0.079,0.056,0.048,0.065,45.3,0.157,0.049,0.044,0.076,0.109,0.109,0.078,0.13,0.248,4.1915854422383
530330234041,NA,1911,60031,22313,0.054,0.057,0.114,0.061,40.4,0.122,0.046,0.035,0.07,0.1,0.108,0.084,0.142,0.293,4.24752128149083
530330234042,NA,1527,57620,21738,0.057,0.056,0.056,0.056,40.4,0.129,0.04,0.038,0.07,0.098,0.106,0.082,0.143,0.294,4.33030585434158
530330235001,NA,1313,112000,46400,0.072,0.056,0.092,0.055,41.9,0.172,0.048,0.047,0.073,0.119,0.117,0.077,0.121,0.225,4.20387274345437
530330235002,NA,1172,112470,46009,0.008,0.053,0.089,0.054,41.6,0.158,0.043,0.046,0.07,0.117,0.12,0.08,0.126,0.239,3.08970185013728
530330235003,NA,1303,108399,45138,0.078,0.054,0.038,0.053,39.2,0.164,0.043,0.047,0.072,0.116,0.119,0.08,0.124,0.234,4.25662476433428
530330236011,NA,1523,108189,45094,0.068,0.061,0.032,0.054,36.6,0.17,0.048,0.046,0.071,0.114,0.12,0.076,0.123,0.233,4.12047946474598
530330236012,NA,1594,104310,43899,0.058,0.058,0.079,0.056,38.9,0.175,0.049,0.047,0.074,0.119,0.118,0.075,0.117,0.227,3.88335945944261
530330236013,NA,1135,111886,46458,0.054,0.058,0.029,0.056,44.1,0.172,0.049,0.047,0.073,0.116,0.117,0.078,0.122,0.225,3.98328343866045
530330236031,NA,1416,117185,48304,0.011,0.06,0.016,0.06,34.4,0.163,0.048,0.046,0.074,0.114,0.122,0.082,0.129,0.223,3.90153095465328
