"model_id","bg_geo_id","score","date_obtained"
"3MS_KNN_v.1","530330062002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330062003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330063001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330063002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330063003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330063004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330064001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330064002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330064003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330065001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330065002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330065003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330066001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330066002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330067001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330067002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330067003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330067004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330068001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330068002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330069001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330069002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330069003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330069004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330070001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330070002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330070003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330070004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330070005","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330070006","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330071001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330071002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330072001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330072002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330072003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330073001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330073002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330073003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330074011","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330074012","3","Fri Mar 05 10:43:53 2021"
