Block Group ID,Average Block Group Score,Population,Population: 3 Miles,Households: 3 Miles,Kids under 5,Percent Kids under 5,Kids under 5: 3 Miles,Percent Kids under 5: 3 Miles,Kids 5 to 9,Percent Kids 5 to 9,Kids 5 to 9: 3 Miles,Percent Kids 5 to 9: 3 Miles,Average Age,Household income under 40K: 3 Mile,Household income 40K to 50K: 3 Mile,Household income 50K to 60K: 3 Mile,Household income 60K to 75K: 3 Mile,Household income 75K to 100K: 3 Mile,Household income 100K to 125K: 3 Mile,Household income 125K to 150K: 3 Mile,Household income 150K to 200K: 3 Mile,Household income 200K+: 3 Mile
530330063004,,1531,228054,111462,13,0.008,7709,0.034,172,0.112,7032,0.031,45.7,0.263,0.054,0.058,0.077,0.106,0.094,0.075,0.099,0.173
530330009002,,975,144549,60647,37,0.038,8587,0.059,38,0.039,7964,0.055,53.1,0.219,0.061,0.066,0.069,0.125,0.098,0.075,0.114,0.174
530530731102,,1728,75863,26117,97,0.056,5221,0.069,84,0.049,5244,0.069,38.8,0.204,0.072,0.07,0.108,0.154,0.132,0.096,0.095,0.069
530330323242,,1519,89135,35015,63,0.041,6054,0.068,201,0.132,6576,0.074,35.4,0.14,0.036,0.04,0.068,0.101,0.124,0.102,0.15,0.24
530330294082,,1232,105262,34859,36,0.029,7489,0.071,64,0.052,7104,0.067,36,0.27,0.074,0.079,0.113,0.134,0.106,0.081,0.079,0.064
530530701001,,749,749,260,0,0,0,0,38,0.051,38,0.051,45.7,0.465,0.031,0.05,0.065,0.158,0.088,0.054,0.046,0.042
530330316012,,1955,30847,11416,40,0.02,1923,0.062,99,0.051,1899,0.062,49.2,0.15,0.051,0.057,0.097,0.16,0.143,0.097,0.127,0.118
530330085001,,1453,213458,114357,25,0.017,7406,0.035,8,0.006,6351,0.03,51.7,0.245,0.057,0.06,0.078,0.116,0.096,0.081,0.098,0.168
530530729072,,3469,27831,8480,748,0.216,3732,0.134,532,0.153,2737,0.098,22,0.381,0.143,0.086,0.113,0.141,0.044,0.023,0.032,0.037
530539400045,,1282,77897,27738,21,0.016,5644,0.072,87,0.068,5895,0.076,48.7,0.326,0.101,0.1,0.107,0.148,0.093,0.047,0.046,0.031
530330117001,,1450,118432,42301,146,0.101,7295,0.062,24,0.017,7228,0.061,49,0.311,0.071,0.076,0.077,0.117,0.093,0.074,0.083,0.099
530330059002,,1263,234025,118963,108,0.086,10024,0.043,52,0.041,7969,0.034,51.9,0.199,0.059,0.06,0.083,0.121,0.106,0.089,0.106,0.176
530330266002,,1310,105863,41607,56,0.043,7293,0.069,64,0.049,7613,0.072,37.4,0.286,0.082,0.07,0.094,0.12,0.103,0.079,0.078,0.089
530330036002,,1854,258267,111096,19,0.01,12901,0.05,86,0.046,11499,0.045,31.9,0.219,0.062,0.058,0.087,0.118,0.1,0.082,0.105,0.168
530330059003,,1289,269532,135737,15,0.012,11124,0.041,46,0.036,8650,0.032,19.9,0.214,0.059,0.061,0.081,0.121,0.102,0.087,0.106,0.17
530670108002,,882,60695,26262,32,0.036,2831,0.047,47,0.053,3142,0.052,47.3,0.304,0.095,0.09,0.098,0.143,0.105,0.064,0.055,0.046
530330207002,,1541,88340,36412,61,0.04,5167,0.058,79,0.051,4304,0.049,39.2,0.267,0.063,0.062,0.085,0.142,0.109,0.078,0.1,0.095
530670119005,,1567,3142,1191,34,0.022,103,0.033,17,0.011,71,0.023,50.9,0.144,0.055,0.086,0.078,0.217,0.09,0.122,0.135,0.073
530530712063,3,2226,60873,22267,31,0.014,3419,0.056,110,0.049,3550,0.058,33.4,0.237,0.085,0.08,0.121,0.147,0.12,0.073,0.083,0.054
530330019001,,2151,244304,104593,41,0.019,13115,0.054,65,0.03,11601,0.047,35.4,0.257,0.063,0.062,0.083,0.115,0.097,0.073,0.1,0.15
530670116213,,3000,65308,25368,189,0.063,4213,0.065,166,0.055,4105,0.063,29.3,0.229,0.089,0.089,0.125,0.18,0.115,0.072,0.063,0.039
530330312053,,2855,66580,23493,314,0.11,4843,0.073,207,0.073,5186,0.078,28.8,0.296,0.08,0.087,0.113,0.14,0.092,0.073,0.074,0.045
530530721085,,708,58342,22527,15,0.021,3916,0.067,0,0,3920,0.067,46,0.339,0.09,0.09,0.123,0.126,0.086,0.066,0.045,0.035
530530715044,,1153,88271,31949,127,0.11,6564,0.074,40,0.035,6304,0.071,21.5,0.392,0.113,0.103,0.107,0.134,0.061,0.038,0.037,0.015
530330024002,,834,164576,66733,48,0.058,8101,0.049,21,0.025,7883,0.048,40.8,0.262,0.061,0.057,0.073,0.106,0.09,0.07,0.106,0.175
530330221021,,2645,104841,42259,219,0.083,6896,0.066,247,0.093,6304,0.06,40.4,0.169,0.06,0.058,0.081,0.135,0.115,0.102,0.135,0.145
530330303063,,1603,75522,27478,105,0.066,4787,0.063,152,0.095,4802,0.064,42,0.213,0.084,0.082,0.11,0.146,0.119,0.089,0.088,0.07
530670117104,,1705,53457,20526,29,0.017,3335,0.062,75,0.044,3413,0.064,50.5,0.209,0.084,0.08,0.123,0.177,0.128,0.075,0.071,0.052
530330263001,,395,133783,47406,35,0.089,8840,0.066,0,0,8605,0.064,44,0.33,0.084,0.084,0.091,0.131,0.091,0.067,0.07,0.053
530330110011,,1268,109246,40161,36,0.028,6388,0.058,61,0.048,6694,0.061,41.3,0.306,0.071,0.073,0.078,0.111,0.091,0.074,0.084,0.112
530330211002,,1676,144307,61929,103,0.061,8384,0.058,43,0.026,6797,0.047,38.3,0.273,0.073,0.07,0.085,0.14,0.098,0.068,0.094,0.099
530330295024,,1535,104679,33658,78,0.051,7161,0.068,147,0.096,7209,0.069,33.2,0.23,0.073,0.075,0.109,0.144,0.121,0.087,0.087,0.074
530670110002,,2260,8059,3231,189,0.084,508,0.063,240,0.106,609,0.076,41.6,0.278,0.079,0.087,0.074,0.139,0.077,0.14,0.07,0.057
530670125201,,2691,7299,2653,65,0.024,442,0.061,134,0.05,390,0.053,45.8,0.227,0.074,0.1,0.09,0.214,0.116,0.068,0.064,0.046
530530616011,2,1899,89129,36525,55,0.029,4880,0.055,8,0.004,5710,0.064,41.4,0.358,0.087,0.076,0.1,0.133,0.091,0.052,0.061,0.043
530330321043,,1033,38208,15028,26,0.025,2675,0.07,41,0.04,2706,0.071,43.4,0.156,0.04,0.055,0.07,0.134,0.106,0.098,0.125,0.216
530330298014,,1912,98586,35164,29,0.015,6284,0.064,190,0.099,7315,0.074,33.5,0.296,0.081,0.088,0.122,0.126,0.1,0.073,0.064,0.05
530330119003,,1213,111684,40520,83,0.068,6855,0.061,101,0.083,6404,0.057,39.7,0.295,0.081,0.083,0.093,0.129,0.111,0.06,0.071,0.078
530330057004,,1572,141161,68740,138,0.088,7178,0.051,119,0.076,5682,0.04,38.6,0.15,0.063,0.063,0.089,0.133,0.113,0.093,0.112,0.184
530330114011,,1389,110957,46080,25,0.018,7356,0.066,49,0.035,7629,0.069,29.3,0.266,0.073,0.073,0.089,0.121,0.106,0.078,0.095,0.099
530530731111,,2439,84780,29274,263,0.108,6035,0.071,248,0.102,5994,0.071,33.1,0.203,0.075,0.077,0.11,0.159,0.13,0.093,0.087,0.067
530330204013,,877,90589,37132,77,0.088,5422,0.06,96,0.109,4597,0.051,38,0.25,0.067,0.066,0.081,0.147,0.107,0.08,0.103,0.098
530330285002,,1527,76973,28355,61,0.04,5346,0.069,42,0.028,5231,0.068,40.8,0.279,0.102,0.091,0.105,0.129,0.089,0.074,0.066,0.065
530330260011,,1507,103835,38126,128,0.085,6359,0.061,94,0.062,5823,0.056,41.8,0.272,0.082,0.076,0.091,0.133,0.113,0.066,0.072,0.095
530530731252,,2173,63187,19854,120,0.055,5189,0.082,122,0.056,5366,0.085,25.5,0.182,0.077,0.086,0.114,0.18,0.145,0.094,0.076,0.047
530330300051,,2196,92611,32780,204,0.093,6033,0.065,189,0.086,6856,0.074,29.3,0.286,0.072,0.085,0.128,0.135,0.089,0.081,0.065,0.058
530670122124,,1554,56486,22557,51,0.033,3538,0.063,64,0.041,3432,0.061,45.9,0.315,0.089,0.094,0.122,0.137,0.095,0.071,0.044,0.033
530530714031,,1580,47433,16185,65,0.041,3198,0.067,51,0.032,3089,0.065,44.5,0.31,0.079,0.105,0.121,0.175,0.081,0.058,0.047,0.024
530330292042,,2040,101426,34627,61,0.03,7158,0.071,136,0.067,6972,0.069,30.5,0.284,0.079,0.083,0.12,0.134,0.104,0.076,0.071,0.048
530330322033,,2408,70103,24644,135,0.056,4051,0.058,77,0.032,5380,0.077,47.6,0.1,0.041,0.035,0.057,0.096,0.099,0.095,0.153,0.325
530330322084,,2031,61083,23106,206,0.101,4332,0.071,145,0.071,4510,0.074,36,0.14,0.036,0.042,0.066,0.124,0.107,0.095,0.137,0.253
530530612003,,931,120425,51266,34,0.037,7030,0.058,160,0.172,7494,0.062,31.4,0.355,0.1,0.077,0.101,0.129,0.096,0.049,0.052,0.04
530330062003,,1008,280550,140707,55,0.055,9728,0.035,28,0.028,8685,0.031,47.9,0.251,0.056,0.059,0.075,0.115,0.095,0.079,0.097,0.173
530330070005,,936,240616,128202,0,0,8435,0.035,0,0,6071,0.025,44,0.237,0.059,0.062,0.082,0.116,0.098,0.083,0.1,0.163
530330293042,,1440,89575,31817,96,0.067,5853,0.065,59,0.041,5807,0.065,46.7,0.168,0.066,0.076,0.118,0.167,0.13,0.092,0.111,0.071
530330283002,,1162,73377,25489,57,0.049,5730,0.078,63,0.054,4840,0.066,41.5,0.316,0.115,0.093,0.101,0.13,0.098,0.063,0.046,0.04
530530703101,,2078,41142,13883,197,0.095,3148,0.077,165,0.079,3311,0.08,37.7,0.131,0.074,0.078,0.106,0.165,0.172,0.101,0.101,0.073
530530723112,3.5,1153,97429,40132,145,0.126,6981,0.072,101,0.088,5494,0.056,28.5,0.322,0.096,0.085,0.1,0.145,0.092,0.057,0.053,0.051
530330249023,,1271,77915,28276,106,0.083,4351,0.056,124,0.098,4883,0.063,36.3,0.142,0.049,0.044,0.076,0.103,0.105,0.083,0.144,0.253
530530731151,,2136,44551,14230,104,0.049,3311,0.074,116,0.054,3693,0.083,40.1,0.215,0.077,0.08,0.123,0.167,0.132,0.095,0.074,0.037
530330307003,,1173,81120,29117,73,0.062,6108,0.075,71,0.061,6071,0.075,44.3,0.271,0.084,0.091,0.123,0.141,0.094,0.074,0.073,0.048
530330083001,,1181,218923,116579,0,0,7809,0.036,8,0.007,6640,0.03,35.8,0.243,0.058,0.061,0.079,0.117,0.097,0.082,0.097,0.166
530530623004,,1330,95426,34384,23,0.017,6611,0.069,133,0.1,6974,0.073,29.1,0.358,0.101,0.101,0.115,0.14,0.086,0.042,0.034,0.023
530330034003,,1165,257088,115030,78,0.067,13017,0.051,38,0.033,10552,0.041,31.9,0.202,0.061,0.06,0.089,0.119,0.105,0.087,0.108,0.169
530670116101,,2207,61728,23430,224,0.101,3850,0.062,194,0.088,3943,0.064,32.4,0.252,0.091,0.092,0.135,0.165,0.105,0.077,0.054,0.03
530330261001,,1363,103626,37196,50,0.037,6801,0.066,104,0.076,6109,0.059,41.6,0.295,0.083,0.084,0.091,0.134,0.11,0.063,0.071,0.068
530330089002,,1941,188199,96800,108,0.056,6612,0.035,140,0.072,6136,0.033,34.2,0.278,0.057,0.058,0.077,0.106,0.095,0.08,0.094,0.155
530530731232,,1637,65916,22457,113,0.069,4677,0.071,154,0.094,5096,0.077,37.7,0.198,0.068,0.069,0.118,0.165,0.134,0.094,0.091,0.063
530330323113,,1258,16556,5567,17,0.014,1134,0.068,35,0.028,1000,0.06,44.4,0.089,0.042,0.036,0.035,0.105,0.139,0.07,0.129,0.354
530330003002,,1677,155575,67545,52,0.031,9204,0.059,65,0.039,7183,0.046,34.6,0.271,0.072,0.067,0.09,0.134,0.103,0.071,0.096,0.095
530530608004,,510,99078,42798,13,0.025,5492,0.055,7,0.014,5569,0.056,44.3,0.336,0.087,0.07,0.099,0.131,0.095,0.06,0.065,0.057
530330093002,,869,210548,111379,0,0,7337,0.035,6,0.007,6529,0.031,46.6,0.269,0.06,0.06,0.08,0.114,0.099,0.078,0.101,0.139
530330108001,,1246,135560,56126,74,0.059,8089,0.06,56,0.045,8551,0.063,47.4,0.26,0.072,0.068,0.092,0.116,0.103,0.078,0.1,0.111
530330004022,,835,178240,77732,0,0,10680,0.06,30,0.036,8550,0.048,46.6,0.242,0.064,0.068,0.088,0.121,0.104,0.079,0.105,0.127
530330258043,,1415,97489,36187,68,0.048,6282,0.064,113,0.08,6271,0.064,43.6,0.196,0.076,0.08,0.117,0.153,0.121,0.086,0.1,0.072
530330238012,,1138,107912,44911,90,0.079,5544,0.051,44,0.039,5748,0.053,31.6,0.165,0.044,0.044,0.069,0.112,0.117,0.08,0.12,0.249
530330323244,,1551,87991,34566,99,0.064,6135,0.07,114,0.074,6232,0.071,35.2,0.141,0.038,0.037,0.065,0.115,0.127,0.105,0.144,0.229
530330310001,,2903,50049,18105,313,0.108,3735,0.075,163,0.056,3747,0.075,37,0.247,0.089,0.097,0.111,0.124,0.107,0.074,0.088,0.063
530530632001,,1064,115661,42273,169,0.159,7877,0.068,42,0.039,8368,0.072,31.5,0.368,0.107,0.103,0.112,0.135,0.082,0.041,0.031,0.02
530330303114,,708,92273,33880,50,0.071,6057,0.066,127,0.179,5899,0.064,27.9,0.252,0.079,0.081,0.111,0.142,0.107,0.084,0.08,0.063
530330110021,,972,116086,42646,99,0.102,7099,0.061,37,0.038,7351,0.063,44,0.312,0.074,0.074,0.086,0.121,0.089,0.076,0.082,0.085
530330057002,,890,152990,75719,40,0.045,7551,0.049,0,0,6037,0.039,54.1,0.156,0.06,0.06,0.087,0.131,0.112,0.094,0.114,0.186
530530718071,5,1941,102851,39157,274,0.141,8549,0.083,215,0.111,7152,0.07,25.6,0.382,0.109,0.105,0.112,0.122,0.07,0.049,0.033,0.019
530530702052,,902,27308,9465,53,0.059,1781,0.065,23,0.025,2017,0.074,48.2,0.176,0.081,0.066,0.105,0.157,0.154,0.099,0.098,0.064
530330312051,,2225,80089,26739,97,0.044,5720,0.071,118,0.053,6197,0.077,35.1,0.246,0.082,0.073,0.105,0.148,0.113,0.084,0.078,0.07
530670121001,,1098,3786,1620,55,0.05,138,0.036,83,0.076,226,0.06,43.4,0.195,0.056,0.063,0.141,0.104,0.125,0.07,0.113,0.133
530530735006,,1263,55030,20593,28,0.022,3939,0.072,15,0.012,3450,0.063,54.1,0.202,0.089,0.089,0.118,0.139,0.122,0.078,0.094,0.068
530530628014,,1327,138419,56089,123,0.093,8921,0.064,26,0.02,8574,0.062,28.2,0.334,0.095,0.085,0.105,0.133,0.096,0.053,0.055,0.043
530670106002,,838,48169,21105,34,0.041,2369,0.049,44,0.053,2149,0.045,57.6,0.334,0.09,0.074,0.11,0.137,0.094,0.067,0.052,0.04
530330082003,,1284,225505,119948,0,0,8033,0.036,0,0,6787,0.03,58.1,0.241,0.058,0.061,0.08,0.116,0.097,0.082,0.097,0.168
530670118213,,1684,5536,2086,109,0.065,393,0.071,131,0.078,354,0.064,39.3,0.184,0.046,0.106,0.149,0.161,0.1,0.148,0.064,0.041
530330310002,,1344,57250,20741,25,0.019,4179,0.073,78,0.058,4027,0.07,40.9,0.237,0.085,0.096,0.117,0.133,0.112,0.074,0.087,0.059
530330328002,,1128,1128,453,10,0.009,10,0.009,66,0.059,66,0.059,47.8,0.146,0.04,0.024,0.082,0.091,0.166,0.042,0.141,0.269
530330321042,,2495,33674,13582,134,0.054,2068,0.061,74,0.03,1909,0.057,45.9,0.165,0.041,0.061,0.076,0.126,0.113,0.096,0.117,0.205
530330246012,,1285,90759,33915,84,0.065,4950,0.055,94,0.073,5514,0.061,46.4,0.202,0.05,0.054,0.072,0.11,0.104,0.083,0.105,0.22
530330221011,,1646,95304,38710,95,0.058,5955,0.062,142,0.086,5890,0.062,36,0.187,0.061,0.062,0.074,0.136,0.108,0.1,0.127,0.146
530330086001,,2201,212619,113279,0,0,7221,0.034,49,0.022,6251,0.029,27.6,0.247,0.057,0.059,0.078,0.117,0.097,0.082,0.098,0.166
530330296012,,814,97078,32662,44,0.054,7291,0.075,41,0.05,7329,0.075,43.1,0.277,0.084,0.08,0.103,0.137,0.104,0.082,0.069,0.064
530530725071,,1049,23277,8726,0,0,1180,0.051,32,0.031,1077,0.046,59.4,0.191,0.057,0.067,0.086,0.127,0.125,0.087,0.103,0.158
530539400042,,588,85407,30172,60,0.102,5883,0.069,17,0.029,6342,0.074,42,0.317,0.103,0.095,0.118,0.146,0.091,0.045,0.053,0.03
530330293053,,1163,91215,32177,102,0.088,6042,0.066,58,0.05,5812,0.064,36.9,0.21,0.073,0.075,0.134,0.157,0.119,0.079,0.098,0.056
530330288022,,1380,71667,26291,188,0.136,5005,0.07,99,0.072,4633,0.065,36.4,0.281,0.099,0.091,0.108,0.131,0.106,0.068,0.065,0.05
530530724051,,1926,14812,4973,54,0.028,695,0.047,81,0.042,808,0.055,49.3,0.14,0.052,0.068,0.068,0.127,0.153,0.088,0.118,0.186
530330221023,,1111,97308,38871,65,0.059,6388,0.066,119,0.107,6294,0.065,36.9,0.175,0.061,0.061,0.078,0.133,0.113,0.103,0.134,0.143
530530723132,,1749,100492,40898,111,0.063,7255,0.072,75,0.043,5658,0.056,47.2,0.322,0.104,0.095,0.113,0.134,0.083,0.061,0.045,0.043
530330236011,,1523,108189,45094,103,0.068,6610,0.061,48,0.032,5886,0.054,36.6,0.17,0.048,0.046,0.071,0.114,0.12,0.076,0.123,0.233
530330004024,,2248,160042,69411,17,0.008,9892,0.062,94,0.042,7531,0.047,49,0.244,0.063,0.066,0.091,0.124,0.105,0.079,0.104,0.124
530530702032,,2760,34348,11529,90,0.033,2587,0.075,181,0.066,2770,0.081,33.7,0.133,0.07,0.067,0.1,0.161,0.18,0.108,0.106,0.075
530670127203,,1063,7303,2526,108,0.102,550,0.075,37,0.035,570,0.078,38.6,0.229,0.097,0.059,0.151,0.228,0.085,0.044,0.093,0.015
530530718033,,653,104855,41190,34,0.052,8242,0.079,19,0.029,6625,0.063,32.3,0.362,0.099,0.102,0.107,0.129,0.079,0.056,0.039,0.028
530330058022,,2254,211529,115122,162,0.072,8264,0.039,0,0,5896,0.028,31.8,0.202,0.059,0.063,0.084,0.125,0.104,0.088,0.106,0.169
530530717061,,1900,97127,36229,138,0.073,7629,0.079,217,0.114,6982,0.072,30.3,0.417,0.112,0.103,0.108,0.123,0.062,0.035,0.028,0.012
530330285003,,1629,81760,29531,99,0.061,5784,0.071,105,0.064,5338,0.065,32.4,0.281,0.104,0.082,0.106,0.133,0.092,0.074,0.063,0.065
530330311003,,1999,63263,22668,125,0.063,4550,0.072,133,0.067,5105,0.081,35.2,0.278,0.084,0.098,0.12,0.142,0.092,0.069,0.072,0.045
530330224001,,1919,101550,41759,19,0.01,6899,0.068,94,0.049,5541,0.055,36,0.159,0.05,0.05,0.07,0.124,0.118,0.107,0.135,0.186
530330004011,,3261,154172,66974,52,0.016,9183,0.06,12,0.004,7193,0.047,45.9,0.271,0.071,0.069,0.09,0.133,0.103,0.071,0.096,0.096
530530724063,,2244,22751,8110,44,0.02,1054,0.046,152,0.068,1278,0.056,44.8,0.172,0.048,0.067,0.079,0.146,0.14,0.089,0.101,0.157
530530734041,,1175,61262,23788,64,0.054,3463,0.057,40,0.034,3138,0.051,42.6,0.26,0.088,0.089,0.117,0.14,0.112,0.061,0.084,0.049
530330030002,,1579,181695,83140,122,0.077,10516,0.058,119,0.075,7782,0.043,40.1,0.199,0.061,0.058,0.094,0.13,0.105,0.087,0.105,0.162
530330300031,,1333,88793,31656,55,0.041,5617,0.063,67,0.05,7256,0.082,49.5,0.28,0.079,0.086,0.12,0.133,0.096,0.078,0.068,0.06
530330075001,,1771,251039,128886,120,0.068,8495,0.034,0,0,6778,0.027,39.6,0.261,0.059,0.06,0.079,0.113,0.094,0.08,0.093,0.161
530330286004,,1078,62632,23295,45,0.042,4214,0.067,115,0.107,4615,0.074,50.2,0.284,0.105,0.095,0.11,0.116,0.089,0.064,0.067,0.07
530330032006,,1663,116012,52279,32,0.019,6811,0.059,160,0.096,5476,0.047,50,0.16,0.056,0.054,0.099,0.12,0.114,0.096,0.112,0.188
530530734073,,1332,55084,21326,60,0.045,3206,0.058,40,0.03,2906,0.053,43.5,0.254,0.085,0.088,0.116,0.144,0.117,0.059,0.087,0.05
530330322082,,924,63456,23350,0,0,4275,0.067,24,0.026,4512,0.071,71.6,0.121,0.034,0.039,0.056,0.11,0.106,0.107,0.137,0.29
530670109203,,1661,32368,14006,84,0.051,1602,0.049,102,0.061,1802,0.056,51.4,0.346,0.092,0.094,0.088,0.123,0.096,0.068,0.046,0.047
530330320052,,799,58843,20564,40,0.05,3614,0.061,20,0.025,4599,0.078,47.1,0.137,0.049,0.055,0.089,0.172,0.142,0.106,0.132,0.118
530330009001,,1034,141025,58235,69,0.067,8426,0.06,38,0.037,7994,0.057,49,0.219,0.061,0.064,0.074,0.124,0.098,0.076,0.115,0.169
530330282001,,1801,90846,32213,87,0.048,6802,0.075,114,0.063,5586,0.061,36.7,0.312,0.103,0.09,0.099,0.134,0.1,0.06,0.056,0.046
530330308021,,1384,65046,23358,116,0.084,4971,0.076,168,0.121,4860,0.075,33.4,0.257,0.089,0.099,0.121,0.132,0.104,0.071,0.077,0.049
530670112001,,1134,73557,30490,35,0.031,4101,0.056,17,0.015,4290,0.058,36.5,0.301,0.086,0.085,0.114,0.143,0.105,0.071,0.057,0.038
530670119002,,951,951,418,79,0.083,79,0.083,26,0.027,26,0.027,50.7,0.316,0.036,0.041,0,0.074,0.23,0.036,0.055,0.213
530330255003,,1293,98689,38234,57,0.044,6278,0.064,70,0.054,6422,0.065,37.7,0.221,0.065,0.073,0.104,0.141,0.119,0.07,0.1,0.107
530330299022,,1169,87217,31142,91,0.078,6495,0.074,89,0.076,6303,0.072,37.2,0.314,0.071,0.091,0.125,0.143,0.082,0.077,0.059,0.036
530330067003,,1910,272356,139816,112,0.059,9263,0.034,9,0.005,7126,0.026,33.2,0.242,0.059,0.061,0.082,0.117,0.099,0.081,0.096,0.162
530530623002,,1276,101852,37853,98,0.077,6588,0.065,120,0.094,7108,0.07,35.5,0.377,0.099,0.097,0.112,0.136,0.082,0.04,0.033,0.023
530330220034,,775,106796,43179,79,0.102,6933,0.065,55,0.071,6434,0.06,36.3,0.171,0.056,0.061,0.082,0.133,0.119,0.103,0.126,0.149
530330043011,,1288,198989,84698,132,0.102,9098,0.046,64,0.05,8798,0.044,23.6,0.202,0.059,0.058,0.075,0.109,0.098,0.08,0.118,0.202
