"Block.Group.ID","Average.Block.Group.Score","Population","Population.3.Mile","Households.3.Mile","Percent.Kids.under.5","Percent.Kids.under.5.3.Mile","Percent.Kids.5.to.9","Percent.Kids.5.to.9.3 Mile","Average.Age","Household.income.under.40K.3Mile","Household.income.40K.to.50K.3.Mile","Household.income.50K.to.60K.3.Mile","Household.income.60K.to.75K.3.Mile","Household.income.75K.to.100K.3.Mile","Household.income.100:.125K.3.Mile","Household.income.125K.to.150K.3.Mile","Household.income.150K.to.200K.3.Mile","Household.income.200K+.3Mile","Score"
"530330323091",NA,1746,105599,42640,0.093,0.068,0.015,0.067,30.9,0.148,0.038,0.046,0.069,0.112,0.119,0.101,0.139,0.227,3.84276355569394
"530330027001",NA,1829,252435,108509,0.109,0.05,0.041,0.046,29.4,0.234,0.062,0.06,0.086,0.116,0.099,0.079,0.105,0.159,1.83134186844087
"530330206003",NA,850,116469,49431,0.06,0.058,0.035,0.049,42.3,0.277,0.068,0.068,0.083,0.142,0.104,0.068,0.095,0.095,3.03292314013305
"530330028003",NA,1326,260638,114141,0.071,0.05,0.065,0.043,37.4,0.222,0.063,0.057,0.089,0.121,0.102,0.083,0.104,0.159,2.65416906972609
"530530723052",NA,994,125636,51266,0.182,0.064,0.087,0.06,38.8,0.32,0.093,0.08,0.102,0.14,0.096,0.059,0.061,0.051,2.8089587212144
"530330020002",NA,1007,226891,96429,0.068,0.053,0.029,0.046,43.9,0.269,0.065,0.063,0.082,0.115,0.093,0.07,0.099,0.144,1.9617740671417
"530330028001",NA,1159,252685,110784,0.102,0.05,0.08,0.043,39.2,0.226,0.064,0.058,0.087,0.119,0.102,0.084,0.104,0.157,2.02660849248861
"530330035002",NA,1558,265932,117965,0.051,0.05,0.057,0.042,38.2,0.206,0.06,0.061,0.091,0.122,0.105,0.085,0.108,0.163,4.93349453368525
"530330064002",NA,1012,268558,135358,0.014,0.034,0.038,0.028,47.1,0.258,0.057,0.059,0.077,0.113,0.094,0.079,0.095,0.168,5.00042138941927
"530330210001",NA,1079,138026,59112,0.066,0.058,0.091,0.048,39.5,0.277,0.072,0.07,0.083,0.14,0.101,0.066,0.094,0.095,2.6966657364778
"530330304015",NA,2501,83510,30282,0.08,0.067,0.05,0.062,32,0.263,0.082,0.088,0.122,0.144,0.099,0.072,0.079,0.05,4.34850573247761
"530530707032",NA,2010,54134,19046,0.079,0.074,0.041,0.063,38.2,0.223,0.079,0.08,0.114,0.15,0.119,0.088,0.086,0.061,4.98053622189362
"530330322124",NA,2757,58591,21493,0.11,0.07,0.085,0.079,35.7,0.125,0.03,0.041,0.056,0.117,0.106,0.104,0.134,0.288,3.50780328683438
"530330227031",NA,1329,110346,47250,0.094,0.063,0.062,0.054,37.5,0.158,0.036,0.039,0.068,0.11,0.119,0.096,0.131,0.242,2.78184352760923
"530330303061",NA,1405,78639,28329,0.058,0.061,0.053,0.058,35.1,0.221,0.082,0.079,0.107,0.147,0.119,0.086,0.091,0.068,3.38574386423923
"530330317052",NA,882,52150,17739,0.039,0.058,0.098,0.073,41.2,0.141,0.058,0.071,0.084,0.159,0.139,0.113,0.109,0.127,3.36912640275151
"530670124203",NA,1055,32878,12584,0.043,0.064,0.064,0.066,50.2,0.198,0.088,0.091,0.127,0.186,0.118,0.074,0.072,0.046,3.58062689092293
"530330219033",NA,756,106150,42515,0.056,0.066,0.024,0.061,43.2,0.166,0.055,0.057,0.08,0.129,0.124,0.105,0.132,0.151,3.00628343021285
"530530731202",NA,2228,80844,27056,0.106,0.071,0.119,0.076,32.1,0.196,0.074,0.079,0.118,0.17,0.148,0.09,0.076,0.05,4.82796435735265
"530330203002",NA,1185,86351,35291,0.113,0.06,0.099,0.051,32.5,0.254,0.062,0.065,0.086,0.149,0.109,0.079,0.103,0.094,4.11185603632078
"530530714082",NA,1676,64925,22379,0.027,0.062,0.089,0.071,38.5,0.283,0.07,0.107,0.133,0.175,0.082,0.065,0.06,0.026,2.74676316121465
"530530703151",NA,1273,27755,10034,0.075,0.079,0.057,0.075,50.7,0.129,0.06,0.072,0.086,0.134,0.136,0.089,0.155,0.139,5.27013422871079
"530330056002",NA,1388,85497,39612,0.03,0.056,0.091,0.044,47.5,0.142,0.063,0.057,0.091,0.127,0.115,0.094,0.107,0.205,2.84783054917456
"530330320103",NA,1368,38663,13181,0.061,0.066,0.126,0.105,41.7,0.116,0.04,0.049,0.092,0.188,0.136,0.12,0.15,0.108,4.28063633310558
"530330322152",NA,3041,37218,12415,0.068,0.062,0.09,0.089,41.1,0.058,0.023,0.022,0.037,0.073,0.086,0.12,0.185,0.396,4.38060821237249
"530330302022",NA,1731,103697,37873,0.061,0.066,0.206,0.067,33,0.27,0.079,0.091,0.126,0.139,0.102,0.079,0.065,0.051,5.36354350741028
"530330294061",NA,2097,105126,34012,0.038,0.068,0.083,0.07,37.2,0.239,0.074,0.075,0.112,0.142,0.113,0.091,0.085,0.069,2.85731272604118
"530330323223",NA,1720,56762,21140,0.059,0.072,0.064,0.071,40.8,0.116,0.047,0.049,0.056,0.113,0.121,0.091,0.132,0.274,4.70927497740775
"530330323241",NA,671,79610,31317,0.036,0.067,0.07,0.073,48.5,0.138,0.037,0.038,0.067,0.109,0.126,0.102,0.146,0.237,2.84102608645461
"530530714071",NA,1043,58427,18542,0.036,0.077,0.073,0.089,37.1,0.195,0.075,0.091,0.129,0.179,0.128,0.087,0.073,0.043,2.76562706854729
"530670117201",NA,2143,35953,14195,0.021,0.061,0.039,0.066,49,0.205,0.082,0.099,0.122,0.184,0.119,0.062,0.081,0.047,2.96166145958231
"530530629004",NA,808,127448,48580,0.015,0.077,0.051,0.071,38.4,0.376,0.115,0.105,0.109,0.127,0.078,0.039,0.028,0.023,2.77715505436922
"530530713042",NA,3830,77075,27395,0.084,0.067,0.09,0.064,30.4,0.222,0.076,0.076,0.119,0.15,0.13,0.088,0.08,0.06,5.14340403162368
"530330018003",NA,1874,247145,109098,0.11,0.052,0,0.044,30.9,0.241,0.063,0.06,0.089,0.117,0.098,0.081,0.102,0.15,1.86626259699177
"530330022004",NA,1324,146644,58122,0.064,0.048,0.048,0.05,48,0.26,0.061,0.057,0.068,0.104,0.088,0.066,0.105,0.193,3.73632420551528
"530330306003",NA,1504,74018,26595,0.07,0.072,0.051,0.074,40.5,0.294,0.086,0.094,0.121,0.143,0.083,0.073,0.065,0.041,3.94725753992947
"530330033001",NA,1626,222688,100129,0.089,0.052,0.06,0.042,36.7,0.203,0.061,0.059,0.093,0.119,0.104,0.085,0.106,0.169,1.88807799634405
"530330247012",NA,1996,84105,31652,0.072,0.052,0.092,0.06,32.6,0.132,0.039,0.037,0.069,0.105,0.101,0.087,0.134,0.297,4.3765688246182
"530330286006",NA,1120,66793,24798,0.154,0.068,0.025,0.064,34.9,0.278,0.1,0.084,0.111,0.126,0.09,0.076,0.066,0.069,5.41848068482978
"530330308011",NA,1464,76553,27473,0.068,0.074,0.081,0.072,26.7,0.262,0.08,0.092,0.127,0.134,0.096,0.078,0.079,0.052,2.98886834462898
"530530609055",NA,1111,72292,30244,0.026,0.061,0.012,0.057,58.4,0.278,0.08,0.07,0.102,0.152,0.102,0.07,0.068,0.078,3.08128245731661
"530330260013",NA,1017,105994,40302,0.008,0.061,0.035,0.059,50.5,0.271,0.082,0.073,0.106,0.133,0.116,0.067,0.076,0.077,2.77060633606005
"530670103004",NA,993,63798,27013,0.125,0.049,0.073,0.054,28.6,0.314,0.092,0.089,0.103,0.134,0.103,0.069,0.057,0.038,5.39347713127179
"530330290014",NA,1779,78793,28434,0.029,0.062,0.035,0.077,48.8,0.286,0.093,0.09,0.128,0.121,0.095,0.066,0.065,0.057,2.92811873681239
"530330078002",NA,2118,188760,98418,0.051,0.034,0.062,0.03,40.3,0.26,0.054,0.056,0.077,0.106,0.097,0.08,0.1,0.169,2.35984648417605
"530530717053",NA,937,111763,40230,0.03,0.075,0.142,0.07,35.8,0.387,0.115,0.108,0.11,0.125,0.072,0.036,0.028,0.017,2.27709905054818
"530530702042",NA,2264,30852,10353,0.089,0.08,0.056,0.078,40.9,0.157,0.082,0.074,0.102,0.154,0.161,0.11,0.102,0.057,5.4333392097678
"530530735002",NA,1506,50454,20182,0.058,0.058,0.05,0.06,35.7,0.255,0.094,0.089,0.116,0.153,0.107,0.061,0.078,0.048,3.48845633292682
"530330247021",NA,2214,97574,37220,0.089,0.052,0.035,0.061,32.8,0.176,0.055,0.059,0.089,0.127,0.12,0.074,0.113,0.189,4.97206940843952
"530539400011",NA,1652,56746,19902,0.065,0.062,0.032,0.06,46.1,0.194,0.088,0.074,0.098,0.148,0.133,0.096,0.094,0.075,4.9051277232593
"530530717071",NA,899,95005,34622,0.031,0.069,0.1,0.067,30.5,0.387,0.115,0.108,0.111,0.132,0.063,0.036,0.035,0.013,2.78249249962442
"530530734045",NA,2322,62096,24343,0.045,0.056,0.033,0.052,39.6,0.275,0.096,0.085,0.118,0.14,0.111,0.056,0.077,0.043,3.19899146159706
"530330230004",NA,1222,88966,33210,0.007,0.065,0.081,0.07,44.3,0.145,0.042,0.043,0.074,0.111,0.118,0.083,0.137,0.249,2.44593407700539
"530330305042",NA,1221,69253,24632,0.007,0.071,0.038,0.076,39.1,0.293,0.077,0.094,0.115,0.144,0.094,0.068,0.07,0.045,2.76422511611081
"530330268021",NA,1580,111121,42898,0.109,0.068,0.094,0.073,30.3,0.305,0.092,0.074,0.093,0.128,0.093,0.077,0.07,0.069,5.01605883967059
"530330319032",NA,2109,60600,21995,0.062,0.066,0.087,0.07,40.9,0.175,0.061,0.075,0.092,0.146,0.135,0.086,0.119,0.111,4.60904717755835
"530530609044",NA,1607,81732,35292,0.033,0.055,0.032,0.058,47.5,0.288,0.083,0.065,0.1,0.142,0.107,0.069,0.076,0.07,3.03977007246889
"530330312023",NA,1077,5033,1847,0,0.056,0.044,0.067,57.4,0.159,0.078,0.052,0.071,0.169,0.112,0.166,0.079,0.114,3.18136603496509
"530670123102",NA,1915,43688,16620,0.007,0.067,0.04,0.068,41,0.21,0.087,0.091,0.146,0.18,0.106,0.082,0.061,0.036,2.80737730530025
"530530629006",NA,1224,124265,47689,0.083,0.077,0.077,0.073,38.6,0.381,0.115,0.101,0.116,0.124,0.078,0.039,0.028,0.019,3.47041139937801
"530330323234",NA,1135,62097,24113,0.061,0.066,0.128,0.078,39.1,0.135,0.035,0.037,0.059,0.105,0.126,0.099,0.143,0.261,3.28933887973443
"530330267003",NA,824,102621,39902,0.061,0.066,0.023,0.074,54.2,0.297,0.089,0.077,0.094,0.124,0.093,0.077,0.074,0.076,3.98696868287838
"530330323222",NA,716,49219,17590,0.089,0.072,0.05,0.072,42.8,0.109,0.042,0.042,0.053,0.098,0.118,0.08,0.141,0.317,4.74426711878694
"530330026004",NA,1044,239283,101427,0.039,0.05,0.118,0.047,36.6,0.234,0.065,0.061,0.084,0.113,0.096,0.077,0.106,0.163,5.70939639868753
"530330279001",NA,1265,84590,30991,0.126,0.072,0.021,0.067,43.6,0.31,0.096,0.079,0.092,0.132,0.091,0.075,0.064,0.06,5.45680136963091
"530330060003",NA,1562,284177,145011,0.131,0.037,0.04,0.028,35.2,0.225,0.059,0.062,0.083,0.12,0.101,0.085,0.101,0.165,1.76901211494861
"530530703113",NA,2143,34557,11644,0.087,0.072,0.08,0.073,33,0.143,0.079,0.077,0.106,0.164,0.17,0.107,0.094,0.06,5.30309548677354
"530670122123",NA,2042,42929,17543,0.041,0.062,0.142,0.06,39.4,0.322,0.09,0.107,0.121,0.133,0.081,0.062,0.052,0.032,3.06023644305353
"530330257023",NA,1146,114635,43827,0.026,0.065,0.077,0.066,43.8,0.226,0.072,0.082,0.113,0.145,0.12,0.075,0.096,0.071,2.60965489624359
"530330221013",NA,1650,109102,44519,0.087,0.063,0.065,0.06,38.4,0.187,0.064,0.059,0.082,0.132,0.109,0.094,0.127,0.146,4.54445849830854
"530530609042",NA,1754,72176,30676,0.052,0.056,0.041,0.057,41.1,0.271,0.082,0.064,0.1,0.138,0.109,0.076,0.083,0.076,3.6382806634916
"530330262001",NA,441,87170,32530,0.095,0.073,0.145,0.063,29.9,0.292,0.101,0.088,0.114,0.14,0.105,0.058,0.058,0.044,4.27638775378639
"530330268013",NA,839,113283,44275,0.017,0.069,0.079,0.071,38.4,0.299,0.085,0.068,0.094,0.122,0.099,0.078,0.075,0.079,2.69531132535278
"530330315022",NA,1072,9378,4076,0.01,0.022,0.025,0.065,59.2,0.316,0.086,0.149,0.091,0.127,0.081,0.04,0.075,0.035,2.95827506088732
"530530726032",NA,1042,1042,387,0.117,0.117,0.077,0.077,48,0.124,0.256,0.075,0.116,0.196,0.08,0,0.114,0.039,5.50548577350685
"530330081003",NA,1242,225095,120084,0.034,0.036,0.015,0.029,60,0.24,0.058,0.063,0.08,0.116,0.097,0.081,0.099,0.167,2.12025808111135
"530330324022",NA,2276,15730,6022,0.093,0.048,0.072,0.064,39.6,0.13,0.029,0.055,0.058,0.12,0.143,0.057,0.19,0.217,5.13149254600752
"530330218022",NA,2322,69827,27326,0.031,0.069,0.055,0.067,32,0.177,0.057,0.059,0.088,0.13,0.123,0.095,0.138,0.134,2.83575010996399
"530330317062",NA,1975,62945,21349,0.031,0.062,0.082,0.071,36.1,0.155,0.057,0.063,0.09,0.161,0.146,0.1,0.119,0.109,3.01818131557495
"530530625003",NA,1128,128319,47851,0.146,0.071,0.017,0.072,46.1,0.397,0.105,0.099,0.112,0.126,0.081,0.038,0.025,0.017,5.31208298042337
"530330303121",NA,1037,87014,30700,0.036,0.066,0.062,0.058,35,0.238,0.083,0.079,0.113,0.146,0.114,0.082,0.083,0.062,2.78729335596277
"530330226042",NA,1235,97301,41401,0.049,0.064,0.053,0.056,40.1,0.156,0.039,0.046,0.075,0.121,0.116,0.106,0.132,0.208,2.60415189588599
"530530713052",NA,1899,67425,24291,0.045,0.064,0.052,0.062,40.5,0.268,0.093,0.098,0.113,0.156,0.095,0.062,0.077,0.039,3.10055666752418
"530330226035",NA,1165,110089,45732,0.062,0.067,0,0.057,40.3,0.156,0.045,0.047,0.071,0.122,0.117,0.106,0.134,0.203,3.11309485764777
"530530735005",NA,930,53875,18795,0.035,0.072,0.032,0.064,50.6,0.21,0.081,0.08,0.112,0.155,0.126,0.086,0.09,0.062,3.14973841420326
"530330315021",NA,1028,1028,404,0.031,0.031,0.043,0.043,52.1,0.213,0.017,0.057,0.045,0.131,0.139,0.03,0.22,0.149,5.1084319708272
"530530732001",NA,1227,2314,980,0.051,0.033,0.065,0.035,42.3,0.327,0.064,0.052,0.108,0.164,0.113,0.063,0.038,0.07,5.21267772913651
"530530629001",NA,2534,135621,52547,0.006,0.073,0.05,0.064,26.9,0.366,0.103,0.098,0.105,0.133,0.086,0.047,0.038,0.025,2.78784843111957
"530330049004",NA,1121,293977,140941,0.015,0.045,0,0.036,31.8,0.202,0.056,0.058,0.084,0.122,0.106,0.088,0.107,0.176,4.94722732040003
"530330227023",NA,1304,93660,40447,0.095,0.058,0.045,0.05,45.3,0.147,0.039,0.042,0.066,0.101,0.111,0.094,0.127,0.273,3.98043783183541
"530330246013",NA,1566,108304,39799,0.028,0.056,0.056,0.059,51.4,0.221,0.056,0.059,0.075,0.112,0.104,0.085,0.104,0.184,3.00357995085457
"530530703131",NA,1743,44476,16291,0.042,0.067,0.033,0.067,38.7,0.177,0.085,0.086,0.098,0.149,0.136,0.082,0.097,0.091,3.17491595604303
"530330104023",NA,847,115693,43136,0.035,0.06,0.07,0.064,37.1,0.307,0.076,0.07,0.092,0.12,0.089,0.073,0.083,0.089,2.68473363581645
